time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-12T03:37:30.630Z,38.8126678,-122.8246689,1.82,0.43,md,7,156,0.0132,0.02,nc,nc72621005,2016-04-12T03:54:04.727Z,"7km WNW of The Geysers, California",earthquake,0.72,0.87,0.13,2,automatic,nc,nc
2016-04-12T03:30:02.000Z,63.1587,-150.5154,122.9,2.4,ml,,,,0.64,ak,ak13426328,2016-04-12T03:54:00.593Z,"82km WSW of Cantwell, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-04-12T03:22:48.010Z,-3.7177,-103.9077,10,5.4,mb,,103,13.942,0.92,us,us20005haz,2016-04-12T03:51:35.040Z,"Central East Pacific Rise",earthquake,11.4,1.9,0.024,585,reviewed,us,us
2016-04-12T03:14:26.460Z,32.8963333,-115.5278333,5.86,1.97,ml,24,81,0.02813,0.19,ci,ci37548344,2016-04-12T03:19:30.832Z,"7km NE of Imperial, CA",earthquake,0.33,0.51,0.211,27,automatic,ci,ci
2016-04-12T03:10:58.290Z,44.9323333,-73.828,5,1.65,ml,18,99,0.1962,0.29,ld,ld60111561,2016-04-12T03:28:19.070Z,"24km NNW of Dannemora, New York",earthquake,,31.61,0.171,17,reviewed,ld,ld
2016-04-12T02:59:12.000Z,62.2759,-148.7588,26,1.7,ml,,,,0.78,ak,ak13426326,2016-04-12T03:15:45.665Z,"53km N of Sutton-Alpine, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-04-12T02:54:00.700Z,38.8284988,-122.8551636,1.74,1.63,md,18,87,0.00164,0.05,nc,nc72620990,2016-04-12T03:10:05.618Z,"10km WNW of The Geysers, California",earthquake,0.29,0.48,0.08,10,automatic,nc,nc
2016-04-12T02:49:59.430Z,33.5348333,-116.6906667,4.59,0.27,ml,14,87,0.0409,0.15,ci,ci37548336,2016-04-12T02:54:28.029Z,"3km SW of Anza, CA",earthquake,0.31,0.5,0.082,8,automatic,ci,ci
2016-04-12T02:48:21.844Z,39.5159,-120.1715,4.9,0.8,ml,13,83.33,0.034,0.1659,nn,nn00540203,2016-04-12T03:31:40.416Z,"15km W of Verdi, Nevada",earthquake,,3.3,0.46,6,reviewed,nn,nn
2016-04-12T02:38:19.000Z,62.3974,-148.9963,11.6,1.2,ml,,,,0.12,ak,ak13426325,2016-04-12T02:52:04.642Z,"51km ENE of Y, Alaska",earthquake,1.3,0.4,,,automatic,ak,ak
2016-04-12T02:19:24.137Z,37.3624,-118.7987,9.5,1.1,ml,8,235.36,0.087,0.1117,nn,nn00540201,2016-04-12T03:25:20.982Z,"30km W of West Bishop, California",earthquake,,5.7,0.06,2,reviewed,nn,nn
2016-04-12T02:17:19.710Z,19.4151669,-155.8574982,14.11,2.02,md,22,138,0.0917,0.18,hv,hv61228726,2016-04-12T02:20:51.450Z,"4km S of Honaunau-Napoopoo, Hawaii",earthquake,0.5,0.5,0.08,10,automatic,hv,hv
2016-04-12T02:06:31.940Z,38.8089981,-122.8209991,2.12,1.33,md,25,102,0.006391,0.04,nc,nc72620975,2016-04-12T02:41:04.542Z,"6km WNW of The Geysers, California",earthquake,0.22,0.31,0.05,7,automatic,nc,nc
2016-04-12T01:55:17.160Z,33.4713333,-116.4853333,10.4,0.96,ml,38,48,0.07197,0.2,ci,ci37548312,2016-04-12T02:00:11.050Z,"20km ESE of Anza, CA",earthquake,0.26,0.38,0.176,24,automatic,ci,ci
2016-04-12T01:53:46.000Z,63.5321,-147.3515,5.7,1.4,ml,,,,0.5,ak,ak13426156,2016-04-12T02:05:57.372Z,"81km ENE of Cantwell, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-04-12T01:40:46.000Z,58.8821,-153.9201,186.7,2.9,ml,,,,0.96,ak,ak13426155,2016-04-12T01:54:36.745Z,"112km SSE of Old Iliamna, Alaska",earthquake,1.9,1.4,,,automatic,ak,ak
2016-04-12T01:33:15.530Z,38.7924995,-122.7671661,1.79,0.53,md,7,86,0.02177,0.01,nc,nc72620970,2016-04-12T01:46:05.382Z,"1km NNW of The Geysers, California",earthquake,0.5,1.88,0.04,2,automatic,nc,nc
2016-04-12T01:23:43.198Z,38.3489,-118.5684,9.2,-0.1,ml,5,157.03,0.11,0.072,nn,nn00540196,2016-04-12T03:09:59.417Z,"20km SSE of Hawthorne, Nevada",earthquake,,6,0.16,4,reviewed,nn,nn
2016-04-12T01:11:55.410Z,46.6603333,-122.3145,21.12,0.88,ml,8,159,0.2028,0.05,uw,uw61141416,2016-04-12T02:24:09.610Z,"11km NNW of Morton, Washington",earthquake,0.85,2.07,0.089,18,reviewed,uw,uw
2016-04-12T01:09:45.000Z,60.9742,-152.3556,114.8,2.2,ml,,,,0.64,ak,ak13426150,2016-04-12T01:30:18.718Z,"58km NNE of Redoubt Volcano, Alaska",earthquake,0.5,0.5,,,automatic,ak,ak
2016-04-12T01:08:35.484Z,38.3409,-118.5633,11.4,0.6,ml,5,213.46,0.101,0.0656,nn,nn00540195,2016-04-12T03:06:51.636Z,"21km SSE of Hawthorne, Nevada",earthquake,,3.4,0.36,4,reviewed,nn,nn
2016-04-12T01:04:26.100Z,40.3214989,-124.5183334,19.06,2.68,md,12,273,0.1789,0.11,nc,nc72620965,2016-04-12T02:17:06.602Z,"35km SW of Ferndale, California",earthquake,2.48,0.83,0.13,9,automatic,nc,nc
2016-04-12T00:42:26.172Z,38.2776,-118.5829,6,0,ml,5,185.41,0.067,0.0527,nn,nn00540194,2016-04-12T01:11:15.329Z,"27km S of Hawthorne, Nevada",earthquake,,6.7,0.35,2,reviewed,nn,nn
2016-04-12T00:39:39.802Z,38.659,-118.7806,10.8,0.5,ml,5,160.44,0.204,0.0919,nn,nn00540193,2016-04-12T01:10:32.777Z,"20km NW of Hawthorne, Nevada",earthquake,,8.6,0.3,2,reviewed,nn,nn
2016-04-12T00:21:19.000Z,60.4983,-151.974,101.7,2.9,ml,,,,0.65,ak,ak13425979,2016-04-12T03:16:44.040Z,"38km WNW of Kalifornsky, Alaska",earthquake,0.5,0.6,,,automatic,ak,ak
2016-04-12T00:14:40.130Z,38.8566666,-122.8089981,1.38,0.19,md,5,109,0.009432,0,nc,nc72620955,2016-04-12T01:03:07.260Z,"8km WNW of Cobb, California",earthquake,1.46,1.68,0.11,2,automatic,nc,nc
2016-04-11T23:56:13.000Z,61.4955,-140.7456,10.1,1.1,ml,,,,0.41,ak,ak13425978,2016-04-12T00:06:44.373Z,"183km NNE of Cape Yakataga, Alaska",earthquake,0.7,4,,,automatic,ak,ak
2016-04-11T23:38:18.613Z,38.3464,-118.5785,10.1,0,ml,5,220.15,0.111,0.0499,nn,nn00540191,2016-04-12T00:58:53.446Z,"20km SSE of Hawthorne, Nevada",earthquake,,5.7,0.25,4,reviewed,nn,nn
2016-04-11T23:34:35.380Z,-63.4337,145.0171,10,5,mb,,52,11.459,0.8,us,us20005hai,2016-04-12T00:44:55.761Z,"South of Australia",earthquake,9,1.8,0.087,42,reviewed,us,us
2016-04-11T23:32:59.530Z,33.0448333,-116.4305,10.44,0.71,ml,29,54,0.1448,0.16,ci,ci37548288,2016-04-12T00:04:15.893Z,"16km ESE of Julian, CA",earthquake,0.27,0.62,0.13,9,reviewed,ci,ci
