time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-06-01T16:15:37.400Z,34.5243333,-119.1076667,19.85,1.61,ml,20,68,0.1381,0.3,ci,ci37365135,2016-06-01T16:19:27.738Z,"15km NE of Ojai, CA",earthquake,0.61,1.65,0.232,31,automatic,ci,ci
2016-06-01T15:41:49.830Z,33.2311667,-116.7375,8.11,0.7,ml,19,89,0.01845,0.17,ci,ci37580472,2016-06-01T15:45:24.431Z,"3km ESE of Lake Henshaw, CA",earthquake,0.38,0.91,0.151,16,automatic,ci,ci
2016-06-01T15:37:17.220Z,-30.3307,-177.6686,8.16,5.4,mb,,82,1.105,1.85,us,us20005zmf,2016-06-01T15:56:59.071Z,"120km S of Raoul Island, New Zealand",earthquake,8.2,4.5,0.039,218,reviewed,us,us
2016-06-01T15:33:39.000Z,62.8252,-148.8482,73.2,1.2,ml,,,,1.06,ak,ak13621533,2016-06-01T16:05:19.029Z,"63km S of Cantwell, Alaska",earthquake,1.1,0.9,,,automatic,ak,ak
2016-06-01T15:28:54.190Z,38.7626648,-122.7405014,1.29,1.29,md,10,136,0.01041,0.03,nc,nc72644091,2016-06-01T16:49:02.613Z,"2km SE of The Geysers, California",earthquake,0.37,0.65,0.16,5,automatic,nc,nc
2016-06-01T15:24:56.470Z,-5.255,151.703,35,5.1,mb,,64,1.152,1.3,us,us20005zm3,2016-06-01T15:45:05.198Z,"117km SSW of Kokopo, Papua New Guinea",earthquake,8.4,1.9,0.043,172,reviewed,us,us
2016-06-01T15:20:54.630Z,38.1132,-118.8935,11.9,1,ml,5,268.65,0.256,,nn,nn00546223,2016-06-01T15:23:13.396Z,"33km ESE of Bridgeport, California",earthquake,,,,,automatic,nn,nn
2016-06-01T15:10:57.290Z,46.097,-120.4498333,17.06,1.17,md,6,153,0.2056,0.15,uw,uw61146932,2016-06-01T15:45:49.890Z,"33km SSW of Toppenish, Washington",earthquake,0.61,1.16,0.188,3,reviewed,uw,uw
2016-06-01T15:06:34.750Z,34.0011667,-118.0126667,0.39,2,ml,6,125,0.2221,0.12,ci,ci37580448,2016-06-01T15:10:44.929Z,"3km NE of Whittier, CA",earthquake,0.48,31.61,0.325,38,automatic,ci,ci
2016-06-01T15:06:14.000Z,64.7979,-149.1044,13.3,0.5,ml,,,,0.26,ak,ak13621529,2016-06-01T15:36:20.428Z,"24km N of North Nenana, Alaska",earthquake,0.3,0.8,,,automatic,ak,ak
2016-06-01T14:51:35.140Z,38.8139992,-122.8215027,2.94,1.01,md,20,75,0.007887,0.03,nc,nc72644081,2016-06-01T16:22:03.559Z,"6km NW of The Geysers, California",earthquake,0.24,0.45,0.19,6,automatic,nc,nc
2016-06-01T14:48:03.300Z,19.433,-155.6115,2.422,2.58,ml,28,74,0.02047,0.14,hv,hv61281866,2016-06-01T16:31:50.768Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.31,0.42,0.148,16,reviewed,hv,hv
2016-06-01T14:47:41.830Z,33.4065,-116.3398333,9.25,0.64,ml,18,132,0.1369,0.23,ci,ci37580440,2016-06-01T14:51:19.817Z,"17km N of Borrego Springs, CA",earthquake,0.48,2.88,0.161,18,automatic,ci,ci
2016-06-01T14:24:55.930Z,38.8278351,-122.8130035,7.99,0.79,md,5,231,0.004989,0.03,nc,nc72644071,2016-06-01T15:30:06.433Z,"7km W of Cobb, California",earthquake,1.71,6.75,0.23,2,automatic,nc,nc
2016-06-01T14:24:38.000Z,62.0863,-148.8314,23.5,1.6,ml,,,,0.58,ak,ak13621230,2016-06-01T15:08:03.576Z,"32km N of Sutton-Alpine, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-06-01T14:10:28.920Z,35.027,-118.255,9.41,1.32,ml,27,54,0.0798,0.25,ci,ci37580416,2016-06-01T14:21:13.160Z,"8km WSW of Mojave, CA",earthquake,0.38,0.93,0.212,28,automatic,ci,ci
2016-06-01T13:36:09.000Z,61.1782,-150.2228,24.2,1.5,ml,,,,0.88,ak,ak13621224,2016-06-01T14:13:29.060Z,"17km WSW of Anchorage, Alaska",earthquake,0.5,0.9,,,automatic,ak,ak
2016-06-01T13:22:40.000Z,60.3762,-150.6729,40.6,1.5,ml,,,,0.25,ak,ak13620932,2016-06-01T13:48:11.240Z,"18km SSE of Sterling, Alaska",earthquake,0.6,0.9,,,automatic,ak,ak
2016-06-01T13:08:31.160Z,38.8253326,-122.8431702,1.49,0.57,md,7,136,0.006733,0.02,nc,nc72644056,2016-06-01T14:38:03.322Z,"9km NW of The Geysers, California",earthquake,0.66,0.96,,1,automatic,nc,nc
2016-06-01T13:02:25.120Z,38.8320007,-122.8034973,1.31,0.56,md,8,86,0.01001,0.01,nc,nc72644051,2016-06-01T14:12:02.252Z,"7km W of Cobb, California",earthquake,0.33,2.39,,1,automatic,nc,nc
2016-06-01T12:57:58.000Z,62.4159,-151.4433,90.6,1.5,ml,,,,0.45,ak,ak13620931,2016-06-01T13:22:24.525Z,"69km W of Talkeetna, Alaska",earthquake,1.2,2.5,,,automatic,ak,ak
2016-06-01T12:48:51.700Z,38.8296661,-122.8056641,1.59,0.7,md,12,81,0.007147,0.02,nc,nc72644031,2016-06-01T13:19:02.165Z,"7km W of Cobb, California",earthquake,0.24,0.47,0.21,4,automatic,nc,nc
2016-06-01T12:30:18.990Z,47.8916667,-122.664,22.73,1.22,ml,9,192,0.2712,0.23,uw,uw61146867,2016-06-01T15:22:07.510Z,"4km SSE of Port Ludlow, Washington",earthquake,1.01,2.61,0.048,4,reviewed,uw,uw
2016-06-01T12:25:03.240Z,18.5455,-105.307,27.05,4.9,mb,,199,4.01,0.74,us,us20005zlb,2016-06-01T12:49:12.542Z,"98km SW of San Patricio, Mexico",earthquake,11.1,10.1,0.031,326,reviewed,us,us
2016-06-01T12:22:17.220Z,33.289,-116.7368333,5.1,1.62,ml,13,107,0.05598,0.27,ci,ci37580344,2016-06-01T12:26:10.852Z,"6km NNE of Lake Henshaw, CA",earthquake,1.27,31.61,0.296,15,automatic,ci,ci
2016-06-01T12:12:48.220Z,38.8303337,-122.8078308,0.73,0.88,md,11,82,0.007147,0.03,nc,nc72644026,2016-06-01T12:43:02.101Z,"7km W of Cobb, California",earthquake,0.28,0.79,,1,automatic,nc,nc
2016-06-01T12:12:09.000Z,62.2805,-150.1027,1,1.4,ml,,,,0.67,ak,ak13620922,2016-06-01T12:31:02.771Z,"4km S of Talkeetna, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-06-01T12:04:43.440Z,33.5178333,-116.4648333,7.93,0.47,ml,20,71,0.03316,0.16,ci,ci37580328,2016-06-01T13:26:38.650Z,"20km ESE of Anza, CA",earthquake,0.32,0.57,0.118,11,reviewed,ci,ci
2016-06-01T12:04:26.130Z,33.5186667,-116.4645,7.79,0.42,ml,19,89,0.03275,0.13,ci,ci37580320,2016-06-01T13:26:48.547Z,"20km ESE of Anza, CA",earthquake,0.31,0.49,0.139,9,reviewed,ci,ci
2016-06-01T11:53:57.000Z,63.2805,-151.3263,0,1.2,ml,,,,0.47,ak,ak13620632,2016-06-01T12:31:01.919Z,"119km W of Cantwell, Alaska",earthquake,0.7,0.6,,,automatic,ak,ak
