time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-27T01:30:30.910Z,38.8338318,-122.7710037,1.57,0.95,md,13,81,0.003462,0.02,nc,nc72627735,2016-04-27T01:41:02.094Z,"4km WNW of Cobb, California",earthquake,0.26,0.44,0.05,3,automatic,nc,nc
2016-04-27T01:19:45.770Z,39.2213,-119.693,9,0.9,ml,6,118.25,0.112,,nn,nn00542018,2016-04-27T01:20:58.346Z,"8km WSW of Dayton, Nevada",earthquake,,,,,automatic,nn,nn
2016-04-27T00:48:47.730Z,33.7643333,-117.4543333,0.44,1,ml,20,68,0.01914,0.23,ci,ci37336767,2016-04-27T00:53:56.257Z,"14km SSE of Home Gardens, CA",earthquake,0.4,31.61,0.234,19,automatic,ci,ci
2016-04-27T00:44:52.870Z,38.7626648,-122.7391663,1.59,0.66,md,7,138,0.01078,0.02,nc,nc72627730,2016-04-27T01:10:04.751Z,"2km SE of The Geysers, California",earthquake,0.41,0.84,0.19,3,automatic,nc,nc
2016-04-27T00:43:54.840Z,19.3768333,-155.2315,2.975,1.83,ml,19,96,0.009192,0.07,hv,hv61242701,2016-04-27T01:31:13.450Z,"6km S of Volcano, Hawaii",earthquake,0.25,0.17,0.091,7,reviewed,hv,hv
2016-04-27T00:40:35.050Z,33.7133333,-116.7541667,16.52,0.8,ml,31,48,0.03524,0.12,ci,ci37336759,2016-04-27T01:04:56.605Z,"4km SW of Idyllwild, CA",earthquake,0.21,0.34,0.108,18,reviewed,ci,ci
2016-04-27T00:33:23.650Z,39.8812,-118.3842,10.7,1.2,ml,14,219.18,0.572,,nn,nn00542016,2016-04-27T00:35:13.116Z,"33km SSE of Lovelock, Nevada",earthquake,,,,,automatic,nn,nn
2016-04-27T00:26:58.520Z,34.5648,81.1196,32.79,4.2,mb,,133,6.576,0.89,us,us10005btm,2016-04-27T01:40:39.895Z,"186km NE of Rutog, China",earthquake,9.9,5.7,0.152,12,reviewed,us,us
2016-04-27T00:20:02.480Z,38.8731651,-122.8231659,1.09,0.91,md,10,169,0.01062,0.04,nc,nc72627715,2016-04-27T00:50:02.381Z,"10km WNW of Cobb, California",earthquake,0.43,0.61,0.08,3,automatic,nc,nc
2016-04-27T00:19:08.180Z,38.8726654,-122.8213348,1.27,1.31,md,18,158,0.009679,0.05,nc,nc72627710,2016-04-27T01:23:03.065Z,"10km WNW of Cobb, California",earthquake,0.39,0.32,0.13,6,automatic,nc,nc
2016-04-27T00:09:09.220Z,38.8063316,-122.7528305,0.57,1.02,md,9,193,0.01578,0.01,nc,nc72627705,2016-04-27T00:36:03.561Z,"3km SW of Cobb, California",earthquake,0.37,0.54,0.18,3,automatic,nc,nc
2016-04-27T00:03:56.300Z,38.7843323,-122.7768326,2.63,0.53,md,9,141,0.01237,0.01,nc,nc72627700,2016-04-27T00:22:03.410Z,"1km WNW of The Geysers, California",earthquake,0.65,1.6,0.03,2,automatic,nc,nc
2016-04-26T23:54:26.980Z,-17.3678,-174.2314,108.7,4.6,mb,,74,4.172,0.83,us,us10005bt6,2016-04-27T00:14:15.284Z,"144km N of Neiafu, Tonga",earthquake,10.5,7.5,0.049,124,reviewed,us,us
2016-04-26T23:44:22.000Z,63.2526,-151.7694,1,1.6,ml,,,,0.39,ak,ak13498415,2016-04-27T00:20:35.847Z,"133km NW of Talkeetna, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-04-26T23:33:46.600Z,36.5864983,-121.19133,5.65,1.94,md,13,132,0.1035,0.07,nc,nc72627685,2016-04-27T00:27:05.440Z,"21km NE of Soledad, California",earthquake,0.33,2.13,0.18,11,automatic,nc,nc
