time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-22T05:43:17.860Z,37.4910011,-118.8454971,11.44,1.47,md,19,113,0.09856,0.02,nc,nc72625990,2016-04-22T05:48:04.911Z,"20km SSE of Mammoth Lakes, California",earthquake,0.33,1.12,0.23,16,automatic,nc,nc
2016-04-22T05:28:24.960Z,40.5262,144.6629,28.24,4.5,mb,,134,1.87,0.45,us,us20005krv,2016-04-22T05:54:23.040Z,"251km ENE of Miyako, Japan",earthquake,4.8,6.4,0.113,23,reviewed,us,us
2016-04-22T04:54:53.090Z,37.5186653,-118.7848358,6.74,1.92,md,28,94,0.059,0.04,nc,nc72625965,2016-04-22T05:49:48.826Z,"21km SE of Mammoth Lakes, California",earthquake,0.26,0.71,0.2,25,automatic,nc,nc
2016-04-22T04:47:49.010Z,-7.042,129.6734,154.21,5,mb,,43,4.832,0.92,us,us20005krh,2016-04-22T05:06:32.647Z,"207km WNW of Saumlaki, Indonesia",earthquake,8.1,3.9,0.068,69,reviewed,us,us
2016-04-22T04:44:28.000Z,32.8231667,-115.5926667,11.26,2.02,ml,22,75,0.08259,0.23,ci,ci37335399,2016-04-22T04:59:37.710Z,"4km SW of Imperial, CA",earthquake,0.49,0.79,0.194,27,automatic,ci,ci
2016-04-22T04:32:48.000Z,57.9775,-155.6033,100,3.1,ml,,,,,ak,ak13490227,2016-04-22T05:23:24.519Z,"100km SE of King Salmon, Alaska",earthquake,,,,,automatic,ak,ak
2016-04-22T04:31:34.060Z,-0.4151,-80.5863,10.98,5,mb,,97,2.09,1.12,us,us20005krb,2016-04-22T04:50:54.010Z,"27km NW of Bahia de Caraquez, Ecuador",earthquake,6.5,4.3,0.032,316,reviewed,us,us
2016-04-22T04:27:23.000Z,63.4153,-151.3402,4.3,0.9,ml,,,,0.36,ak,ak13490204,2016-04-22T05:22:28.167Z,"119km W of Cantwell, Alaska",earthquake,0.4,1,,,automatic,ak,ak
2016-04-22T04:24:03.000Z,59.8786,-148.5081,0,2.1,ml,,,,0.84,ak,ak13490202,2016-04-22T05:22:30.493Z,"57km ESE of Seward, Alaska",earthquake,0.9,0.4,,,automatic,ak,ak
2016-04-22T04:19:18.000Z,61.1846,-150.0374,1,1.3,ml,,,,0.65,ak,ak13490201,2016-04-22T05:22:29.785Z,"8km WSW of Anchorage, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-04-22T04:14:27.860Z,33.9018333,-117.7761667,9.85,1.17,ml,28,53,0.07393,0.22,ci,ci37335391,2016-04-22T04:19:25.955Z,"4km ENE of Yorba Linda, CA",earthquake,0.43,1.03,0.173,29,automatic,ci,ci
2016-04-22T03:45:32.910Z,38.8376656,-122.8378296,2.03,1.81,md,28,61,0.02039,0.03,nc,nc72625930,2016-04-22T04:05:05.701Z,"9km NW of The Geysers, California",earthquake,0.18,0.36,0.06,11,automatic,nc,nc
2016-04-22T03:20:13.330Z,-0.2879,-80.5089,10,5.8,mwp,,77,2.03,0.76,us,us20005kqp,2016-04-22T05:26:15.196Z,"36km NNW of Bahia de Caraquez, Ecuador",earthquake,6,1.9,,,reviewed,us,us
2016-04-22T03:03:43.850Z,32.8161667,-115.5948333,4.82,1.49,ml,12,120,0.08978,0.18,ci,ci37335383,2016-04-22T03:08:43.619Z,"4km SW of Imperial, CA",earthquake,0.47,1.38,0.173,24,automatic,ci,ci
2016-04-22T03:03:41.610Z,-0.3283,-80.5427,10,6,mwp,,77,2.069,1.09,us,us20005kqh,2016-04-22T05:10:43.081Z,"33km NNW of Bahia de Caraquez, Ecuador",earthquake,6.3,1.8,0.018,334,reviewed,us,us
2016-04-22T03:00:39.910Z,36.856,-97.6244,5,2.8,mb_lg,,38,0.188,0.47,us,us20005kqf,2016-04-22T03:09:19.246Z,"11km ENE of Medford, Oklahoma",earthquake,1.6,2,0.066,60,reviewed,us,us
2016-04-22T02:55:23.370Z,38.836834,-122.8378296,1.59,0.9,md,10,119,0.002533,0.02,nc,nc72625905,2016-04-22T03:28:04.619Z,"9km NW of The Geysers, California",earthquake,0.3,0.74,,1,automatic,nc,nc
2016-04-22T02:47:56.870Z,38.8134995,-122.8199997,2.25,1.79,md,27,80,0.01517,0.03,nc,nc72625895,2016-04-22T05:18:04.848Z,"6km NW of The Geysers, California",earthquake,0.22,0.42,0.06,9,automatic,nc,nc
2016-04-22T02:43:06.900Z,10.0464,93.8693,44.12,4.6,mb,,211,1.944,0.74,us,us20005kqe,2016-04-22T03:48:15.489Z,"217km SE of Port Blair, India",earthquake,8.7,11.4,0.141,15,reviewed,us,us
2016-04-22T02:40:04.250Z,34.3421667,-117.008,4.41,1.21,ml,42,58,0.08501,0.16,ci,ci37335375,2016-04-22T03:33:36.885Z,"12km SSW of Lucerne Valley, CA",earthquake,0.2,0.44,0.109,33,reviewed,ci,ci
2016-04-22T02:39:49.000Z,34.3415,-117.0156667,1.53,1.04,ml,28,67,0.08475,0.24,ci,ci37335367,2016-04-22T02:44:29.016Z,"12km SSW of Lucerne Valley, CA",earthquake,0.35,0.67,0.167,22,automatic,ci,ci
2016-04-22T02:35:56.000Z,62.9844,-151.5433,0,1.4,ml,,,,0.49,ak,ak13490147,2016-04-22T03:21:56.006Z,"104km NW of Talkeetna, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-04-22T02:35:42.129Z,37.1677,-114.7722,0,1,ml,8,113.76,0.326,0.1352,nn,nn00541408,2016-04-22T03:56:16.519Z,"41km ESE of Alamo, Nevada",earthquake,,0,0.43,5,reviewed,nn,nn
2016-04-22T02:31:33.000Z,62.9764,-151.655,0,1.5,ml,,,,0.56,ak,ak13490145,2016-04-22T03:21:54.954Z,"107km NW of Talkeetna, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-04-22T02:18:48.000Z,60.9747,-150.9183,55.5,2.1,ml,,,,0.71,ak,ak13490139,2016-04-22T03:21:57.431Z,"37km NNE of Nikiski, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-04-22T02:17:26.510Z,33.459,-116.5396667,11.14,0.64,ml,28,85,0.06324,0.1,ci,ci37335359,2016-04-22T02:55:59.365Z,"16km SE of Anza, CA",earthquake,0.17,0.3,0.105,15,reviewed,ci,ci
2016-04-22T02:14:50.180Z,33.9186667,-116.7906667,16.27,1.13,ml,52,46,0.08504,0.11,ci,ci37335351,2016-04-22T03:18:55.610Z,"0km WNW of Cabazon, CA",earthquake,0.12,0.35,0.125,40,reviewed,ci,ci
