time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-06-05T00:33:06.620Z,19.6866,-69.9637,10,4.1,mb,,64,1.217,1.2,us,us2000623n,2016-06-05T00:47:53.809Z,"7km NW of Cabrera, Dominican Republic",earthquake,5.1,1.9,0.151,12,reviewed,us,us
2016-06-05T00:24:25.230Z,38.8078346,-122.779335,-0.1,0.77,md,7,107,0.005518,0.02,nc,nc72645931,2016-06-05T00:39:04.890Z,"3km NNW of The Geysers, California",earthquake,0.36,0.62,0.22,2,automatic,nc,nc
2016-06-05T00:18:09.620Z,38.8250008,-122.8441696,1.65,0.57,md,7,150,0.007383,0.02,nc,nc72645916,2016-06-05T00:53:01.921Z,"9km NW of The Geysers, California",earthquake,0.47,0.97,,1,automatic,nc,nc
2016-06-04T23:55:36.000Z,63.5892,-150.7937,11.5,1.2,ml,,,,0.49,ak,ak13632234,2016-06-05T00:24:29.825Z,"94km WNW of Cantwell, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-06-04T23:44:54.000Z,63.5124,-148.6635,8.8,1.3,ml,,,,0.52,ak,ak13632231,2016-06-05T00:24:28.944Z,"19km NE of Cantwell, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-06-04T23:04:29.000Z,64.9938,-147.3312,0,1.4,ml,,,,0.74,ak,ak13632226,2016-06-04T23:45:05.697Z,"23km NNE of Badger, Alaska",earthquake,0.2,0.4,,,automatic,ak,ak
2016-06-04T22:43:27.800Z,17.9468,-67.6765,6,3,Md,12,291.6,0.47341215,0.15,pr,pr16156009,2016-06-04T23:12:18.428Z,"52km W of Pole Ojea, Puerto Rico",earthquake,0.9,1,0,8,reviewed,pr,pr
2016-06-04T22:41:53.110Z,37.4821663,-118.8408356,4.97,1.83,md,32,115,0.09496,0.03,nc,nc72645901,2016-06-05T00:31:04.699Z,"21km SSE of Mammoth Lakes, California",earthquake,0.26,0.87,0.18,28,automatic,nc,nc
2016-06-04T22:12:49.000Z,62.5525,-151.4453,85.2,1.9,ml,,,,0.65,ak,ak13632190,2016-06-04T23:05:52.591Z,"73km WNW of Talkeetna, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-06-04T22:02:31.260Z,19.354166,-155.298172,1.17,1.76,md,26,114,0.01862,0.23,hv,hv61286331,2016-06-04T22:05:30.400Z,"10km SW of Volcano, Hawaii",earthquake,0.3,0.4,0.23,15,automatic,hv,hv
2016-06-04T21:59:16.200Z,-18.2652,168.2025,35,5.2,mb,,72,3.203,1.31,us,us2000623b,2016-06-04T22:18:06.514Z,"60km SSW of Port-Vila, Vanuatu",earthquake,8,1.9,0.062,85,reviewed,us,us
2016-06-04T21:44:40.530Z,2.0146,126.6896,26.09,4.4,mb,,116,1.407,0.73,us,us20006239,2016-06-04T22:33:57.214Z,"150km WNW of Tobelo, Indonesia",earthquake,8.2,5.3,0.086,39,reviewed,us,us
2016-06-04T21:43:30.030Z,38.8356667,-122.795166,1.67,0.88,md,13,80,0.01621,0.03,nc,nc72645871,2016-06-04T22:23:03.840Z,"6km WNW of Cobb, California",earthquake,0.25,0.49,0.04,4,automatic,nc,nc
2016-06-04T21:43:00.070Z,38.8086662,-122.8008347,1.82,1.09,md,15,75,0.004378,0.02,nc,nc72645866,2016-06-04T22:12:02.803Z,"5km NW of The Geysers, California",earthquake,0.24,0.42,0.06,5,automatic,nc,nc
2016-06-04T21:39:04.600Z,18.9796,-65.135,30,2.2,Md,4,284.4,0.68271962,0.37,pr,pr16156011,2016-06-05T00:29:46.118Z,"73km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.5,23.8,0,3,reviewed,pr,pr
2016-06-04T21:38:46.250Z,38.7473335,-122.6975021,1.74,1.13,md,6,223,0.02086,0.04,nc,nc72645856,2016-06-04T23:13:02.949Z,"6km ESE of The Geysers, California",earthquake,0.77,1.06,0.15,4,automatic,nc,nc
2016-06-04T21:20:09.000Z,58.4036,-155.5067,168,2.6,ml,,,,0.76,ak,ak13632187,2016-06-04T21:57:56.153Z,"74km ESE of King Salmon, Alaska",earthquake,1.5,0.8,,,automatic,ak,ak
2016-06-04T21:19:55.900Z,18.9895,-65.164,24,2.8,Md,8,273.6,0.66475331,0.27,pr,pr16156008,2016-06-04T23:33:57.040Z,"75km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.8,20.1,0,6,reviewed,pr,pr
2016-06-04T21:09:56.080Z,37.3510017,-120.5446701,1.82,1.8,md,7,122,0.5446,0.12,nc,nc72645841,2016-06-04T22:47:02.886Z,"5km E of Atwater, California",earthquake,0.61,12.38,0.08,5,automatic,nc,nc
2016-06-04T21:01:09.440Z,38.8336678,-122.7926636,1.84,0.78,md,11,79,0.005069,0.01,nc,nc72645831,2016-06-04T21:36:01.711Z,"6km WNW of Cobb, California",earthquake,0.3,0.48,0.08,3,automatic,nc,nc
2016-06-04T20:36:25.000Z,63.3032,-149.0417,2.2,1.5,ml,,,,0.92,ak,ak13632156,2016-06-04T21:26:21.604Z,"10km SSW of Cantwell, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-06-04T20:25:10.730Z,38.833168,-122.7728348,1.61,2.06,md,34,51,0.00353,0.04,nc,nc72645796,2016-06-04T21:31:01.699Z,"4km WNW of Cobb, California",earthquake,0.17,0.27,0.19,14,automatic,nc,nc
2016-06-04T20:19:02.540Z,38.8380013,-122.7945023,1.7,1.2,md,12,107,0.003273,0.03,nc,nc72645786,2016-06-04T21:16:03.648Z,"6km WNW of Cobb, California",earthquake,0.49,0.32,0.01,4,automatic,nc,nc
2016-06-04T19:54:12.604Z,38.4686,-118.3706,5.7,0,ml,5,138.5,0.042,0.0877,nn,nn00546630,2016-06-04T21:13:06.969Z,"23km ESE of Hawthorne, Nevada",earthquake,,6,0.16,2,reviewed,nn,nn
2016-06-04T19:53:15.800Z,19.27,-64.6389,25,2.6,Md,5,320.4,0.94143442,0.18,pr,pr16156012,2016-06-05T00:33:04.728Z,"94km N of Road Town, British Virgin Islands",earthquake,1.6,17.1,0,4,reviewed,pr,pr
2016-06-04T19:22:20.290Z,34.1495,-117.4601667,2.92,1.03,ml,35,36,0.05084,0.17,ci,ci37369775,2016-06-04T19:26:05.693Z,"6km N of Fontana, CA",earthquake,0.25,0.36,0.168,32,automatic,ci,ci
2016-06-04T19:21:54.000Z,61.3508,-147.2794,18.6,1.7,ml,,,,1.61,ak,ak13632153,2016-06-04T20:15:52.462Z,"55km WNW of Valdez, Alaska",earthquake,0.7,0.5,,,automatic,ak,ak
2016-06-04T19:05:24.000Z,18.3556,-68.2301,96,2.9,Md,7,334.8,0.71326234,0.25,pr,pr16156010,2016-06-05T00:11:48.086Z,"31km SE of Punta Cana, Dominican Republic",earthquake,3.4,1.9,0,7,reviewed,pr,pr
2016-06-04T18:57:18.530Z,35.4521667,-118.4055,0.04,2.02,ml,36,110,0.161,0.23,ci,ci37369759,2016-06-04T19:07:58.090Z,"17km SSE of Bodfish, CA",earthquake,0.33,31.61,0.147,27,automatic,ci,ci
2016-06-04T18:51:49.000Z,61.1023,-152.4111,120.4,1.6,ml,,,,0.61,ak,ak13632147,2016-06-04T19:41:55.417Z,"71km NNE of Redoubt Volcano, Alaska",earthquake,0.6,1,,,automatic,ak,ak
2016-06-04T18:29:54.500Z,33.5945,-116.8121667,7.43,0.99,ml,35,32,0.04013,0.17,ci,ci37369735,2016-06-04T18:33:40.964Z,"14km WNW of Anza, CA",earthquake,0.24,0.46,0.193,27,automatic,ci,ci
