time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-09T00:51:44.680Z,38.8393326,-122.8330002,1.59,0.57,md,10,145,0.01627,0.01,nc,nc72632795,2016-05-09T00:53:24.761Z,"9km WNW of Cobb, California",earthquake,0.29,0.67,0.11,3,automatic,nc,nc
2016-05-09T00:41:04.800Z,37.5205002,-118.8675003,5.63,2.19,md,34,103,0.07582,0.06,nc,nc72632790,2016-05-09T00:54:03.173Z,"16km SSE of Mammoth Lakes, California",earthquake,0.24,0.92,0.16,31,automatic,nc,nc
2016-05-09T00:37:49.330Z,38.8330002,-122.7828369,0.1,0.51,md,12,54,0.007972,0.01,nc,nc72632785,2016-05-09T00:54:03.021Z,"5km WNW of Cobb, California",earthquake,0.22,0.54,0.05,3,automatic,nc,nc
2016-05-09T00:21:04.510Z,37.5938339,-121.9820023,9.08,1.73,md,16,65,0.01976,0.14,nc,nc72632780,2016-05-09T00:35:02.985Z,"3km E of Union City, California",earthquake,0.57,1.89,0.17,13,automatic,nc,nc
2016-05-09T00:10:27.410Z,36.2716,-97.5754,2.2,3.4,mb_lg,,33,0.169,0.52,us,us10005fya,2016-05-09T00:23:07.852Z,"25km W of Perry, Oklahoma",earthquake,1.3,7.3,0.05,103,reviewed,us,us
2016-05-09T00:07:01.640Z,38.8163338,-122.8183365,3.12,0.56,md,7,136,0.009559,0.04,nc,nc72632775,2016-05-09T00:55:03.022Z,"6km NW of The Geysers, California",earthquake,0.85,1.07,,1,automatic,nc,nc
2016-05-08T23:43:15.980Z,34.0953333,-116.8758333,10.74,1.32,ml,49,70,0.04986,0.21,ci,ci37561840,2016-05-08T23:54:06.540Z,"17km S of Big Bear Lake, CA",earthquake,0.26,0.57,0.139,26,automatic,ci,ci
2016-05-08T23:41:02.000Z,61.3276,-152.2404,0,1,ml,,,,0.56,ak,ak13534782,2016-05-09T00:16:04.978Z,"87km NW of Nikiski, Alaska",earthquake,0.3,1.1,,,automatic,ak,ak
2016-05-08T23:28:01.040Z,36.2635,-97.6044,6,2.8,mb_lg,,35,0.15,0.69,us,us10005fy7,2016-05-09T00:57:39.843Z,"26km E of Waukomis, Oklahoma",earthquake,1.4,4.9,0.062,67,reviewed,us,us
2016-05-08T23:11:41.000Z,63.0443,-151.524,8.4,2.2,ml,,,,0.67,ak,ak13534774,2016-05-08T23:47:56.599Z,"108km NW of Talkeetna, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-05-08T23:08:38.900Z,19.1455,-64.6669,24,3.3,Md,14,298.8,0.81567028,0.25,pr,pr16129040,2016-05-09T00:23:47.040Z,"80km N of Road Town, British Virgin Islands",earthquake,1.6,21.5,0,9,reviewed,pr,pr
2016-05-08T23:02:11.000Z,64.9986,-147.3296,0,1.5,ml,,,,0.67,ak,ak13534771,2016-05-08T23:47:53.207Z,"24km NNE of Badger, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-05-08T22:49:49.399Z,40.6288,-119.4486,0,1.1,ml,9,187.8,0.715,0.1606,nn,nn00543431,2016-05-09T00:07:18.385Z,"7km NW of Gerlach-Empire, Nevada",earthquake,,0,0.18,3,reviewed,nn,nn
2016-05-08T22:44:40.000Z,61.3233,-150.5234,34,2,ml,,,,0.72,ak,ak13534766,2016-05-08T23:18:55.601Z,"35km WNW of Anchorage, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-05-08T22:23:39.650Z,33.3385,-116.3291667,12.23,0.84,ml,18,139,0.1017,0.22,ci,ci37561832,2016-05-08T22:28:53.381Z,"10km NNE of Borrego Springs, CA",earthquake,0.65,1.59,0.231,22,automatic,ci,ci
2016-05-08T22:20:15.520Z,33.7548333,-116.035,1.97,1.27,ml,34,91,0.1062,0.22,ci,ci37561824,2016-05-08T22:31:21.270Z,"15km ENE of Coachella, CA",earthquake,0.27,0.53,0.143,26,automatic,ci,ci
2016-05-08T22:15:20.220Z,33.7508333,-116.0361667,2.35,0.77,ml,11,118,0.1029,0.22,ci,ci37561816,2016-05-08T22:20:13.709Z,"15km ENE of Coachella, CA",earthquake,0.51,1.22,0.126,12,automatic,ci,ci
