time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-23T00:47:37.580Z,34.0164986,-117.0211639,-0.94,1.03,ml,15,205,0.2578,0.28,ci,ci37335687,2016-04-23T00:49:58.083Z,"3km SE of Yucaipa, California",earthquake,2.3,5.53,0.353,5,automatic,ci,ci
2016-04-23T00:34:06.160Z,38.8125,-122.8073349,2,0.97,md,15,82,0.01043,0.03,nc,nc72626375,2016-04-23T00:36:23.127Z,"5km NW of The Geysers, California",earthquake,0.31,0.51,0.07,4,automatic,nc,nc
2016-04-22T23:51:24.000Z,65.2272,-148.8408,14.9,1,ml,,,,0.47,ak,ak13491013,2016-04-23T00:38:09.874Z,"57km NW of Ester, Alaska",earthquake,0.4,0.8,,,automatic,ak,ak
2016-04-22T23:34:27.540Z,38.8388329,-122.8065033,-0.55,0.86,md,12,160,0.01263,0.03,nc,nc72626365,2016-04-23T00:00:04.653Z,"7km WNW of Cobb, California",earthquake,0.39,1.44,0.08,3,automatic,nc,nc
2016-04-22T23:33:05.580Z,33.143,-115.607,9.31,1.48,ml,22,115,0.03513,0.22,ci,ci37335671,2016-04-23T00:35:54.005Z,"9km WNW of Calipatria, CA",earthquake,0.34,0.58,0.235,21,reviewed,ci,ci
2016-04-22T23:32:34.000Z,61.4684,-140.4651,4.1,1.2,ml,,,,0.26,ak,ak13491005,2016-04-23T00:37:40.847Z,"178km WNW of Haines Junction, Canada",earthquake,0.3,0.9,,,automatic,ak,ak
2016-04-22T23:24:52.000Z,63.2443,-151.1016,6.8,1,ml,,,,0.24,ak,ak13490992,2016-04-23T00:37:40.216Z,"109km W of Cantwell, Alaska",earthquake,0.5,1,,,automatic,ak,ak
2016-04-22T23:15:57.000Z,64.9558,-147.4478,0,1.5,ml,,,,0.61,ak,ak13490921,2016-04-22T23:49:37.555Z,"17km NNE of Badger, Alaska",earthquake,0.2,0.4,,,automatic,ak,ak
2016-04-22T23:14:23.170Z,-10.3385,165.1495,9.44,5.4,mb,,37,5.203,0.74,us,us20005l30,2016-04-22T23:45:37.255Z,"85km WNW of Lata, Solomon Islands",earthquake,6.4,3.6,0.036,256,reviewed,us,us
2016-04-22T23:00:59.250Z,21.9011,102.2824,10,4.5,mb,,59,4.386,0.87,us,us20005l2s,2016-04-22T23:26:03.220Z,"30km NE of Phongsali, Laos",earthquake,3.7,1.9,0.075,52,reviewed,us,us
2016-04-22T22:51:50.830Z,38.4650002,-123.0773315,16.44,1.7,md,4,222,0.3554,0,nc,nc72626355,2016-04-23T00:18:02.687Z,"5km W of Monte Rio, California",earthquake,4.33,0.79,0.16,2,automatic,nc,nc
