time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-18T05:41:29.980Z,36.9106674,-121.4263306,3.92,1.39,md,13,119,0.0396,0.05,nc,nc72623545,2016-04-18T05:43:08.947Z,"6km NNW of Hollister, California",earthquake,0.24,0.73,0.16,8,automatic,nc,nc
2016-04-18T05:35:13.250Z,32.4663333,-115.5338333,1.02,1.98,ml,12,179,0.199,0.24,ci,ci37550696,2016-04-18T05:42:48.828Z,"14km SSE of Progreso, B.C., MX",earthquake,1.24,31.61,0.195,28,automatic,ci,ci
2016-04-18T05:23:50.000Z,61.3207,-146.8805,20,1.9,ml,,,,0.93,ak,ak13481003,2016-04-18T05:45:08.660Z,"35km NW of Valdez, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-04-18T05:21:48.730Z,38.8303337,-122.848999,1.89,0.56,md,14,67,0.006751,0.02,nc,nc72623540,2016-04-18T05:58:05.230Z,"9km NW of The Geysers, California",earthquake,0.27,0.56,0.01,2,automatic,nc,nc
2016-04-18T04:57:35.740Z,35.6805,-97.41,4.34,2,ml,,50,0.115,0.35,us,us20005jdk,2016-04-18T05:09:37.040Z,"6km ENE of Edmond, Oklahoma",earthquake,1.1,3.7,,,reviewed,us,us
2016-04-18T04:25:59.570Z,-29.5197,-71.0331,41,4.6,mb,,125,0.435,0.67,us,us20005jdf,2016-04-18T05:18:37.342Z,"48km NNE of La Serena, Chile",earthquake,3.3,7,0.146,14,reviewed,us,us
2016-04-18T04:12:30.000Z,60.4269,-143.8599,13.3,1.1,ml,,,,0.26,ak,ak13480124,2016-04-18T04:31:26.784Z,"88km WNW of Cape Yakataga, Alaska",earthquake,0.8,1,,,automatic,ak,ak
2016-04-18T03:56:38.660Z,33.7113333,-116.7701667,16.78,1.39,ml,54,24,0.04865,0.18,ci,ci37550688,2016-04-18T04:07:17.940Z,"6km SW of Idyllwild, CA",earthquake,0.2,0.43,0.186,26,automatic,ci,ci
2016-04-18T03:56:38.000Z,59.873,-152.5814,60,1.7,ml,,,,,ak,ak13480121,2016-04-18T04:31:25.952Z,"43km WNW of Anchor Point, Alaska",earthquake,,,,,automatic,ak,ak
2016-04-18T03:41:54.000Z,62.3363,-147.6356,45.1,1.4,ml,,,,0.66,ak,ak13480119,2016-04-18T04:04:35.737Z,"87km NE of Sutton-Alpine, Alaska",earthquake,0.4,0.8,,,automatic,ak,ak
