time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-16T20:41:52.430Z,37.5286674,-121.5599976,4.29,1.29,md,10,159,0.0895,0.08,nc,nc72622965,2016-04-16T20:55:04.837Z,"25km SE of Livermore, California",earthquake,0.5,3.11,0.18,5,automatic,nc,nc
2016-04-16T20:11:46.690Z,39.6253319,-123.3823318,7.61,1.45,md,8,94,0.03572,0.03,nc,nc72622950,2016-04-16T20:45:05.810Z,"11km SE of Laytonville, California",earthquake,0.42,0.63,0.13,4,automatic,nc,nc
2016-04-16T20:05:15.400Z,38.8305016,-122.8041687,2.75,0.56,md,7,107,0.02354,0.02,nc,nc72622945,2016-04-16T20:35:08.780Z,"7km W of Cobb, California",earthquake,0.7,2.53,,1,automatic,nc,nc
2016-04-16T20:02:37.990Z,33.5101667,-116.4486667,5.23,0.81,ml,28,103,0.02329,0.23,ci,ci37550224,2016-04-16T20:07:27.331Z,"21km SW of La Quinta, CA",earthquake,0.36,1,0.132,24,automatic,ci,ci
2016-04-16T19:55:13.830Z,38.8419991,-122.8314972,1.41,0.67,md,5,111,0.004616,0.02,nc,nc72622940,2016-04-16T20:23:05.746Z,"9km WNW of Cobb, California",earthquake,0.92,0.81,0.1,2,automatic,nc,nc
2016-04-16T19:52:36.400Z,33.5086667,-116.4486667,5.54,0.85,ml,27,103,0.02417,0.18,ci,ci37550216,2016-04-16T19:57:26.766Z,"22km SW of La Quinta, CA",earthquake,0.32,0.84,0.17,23,automatic,ci,ci
2016-04-16T19:52:32.430Z,38.7963333,-122.8509979,10.43,1.21,md,20,206,0.008854,0.18,nc,nc72622935,2016-04-16T20:11:04.696Z,"8km WNW of The Geysers, California",earthquake,1.37,1.14,0.11,7,automatic,nc,nc
2016-04-16T19:42:49.380Z,38.8443336,-122.8264999,1.52,1.28,md,21,57,0.009064,0.03,nc,nc72622930,2016-04-16T19:59:04.665Z,"9km WNW of Cobb, California",earthquake,0.19,0.39,0.08,6,automatic,nc,nc
2016-04-16T19:38:38.000Z,62.3598,-149.137,0.1,1.4,ml,,,,0.92,ak,ak13461609,2016-04-16T19:58:05.681Z,"43km ENE of Y, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-04-16T19:08:12.000Z,62.365,-149.1194,2.3,1.5,ml,,,,0.36,ak,ak13460914,2016-04-16T19:33:00.034Z,"44km ENE of Y, Alaska",earthquake,0.5,0.5,,,automatic,ak,ak
2016-04-16T18:57:47.000Z,63.7789,-149.0654,104.7,2,ml,,,,0.53,ak,ak13460909,2016-04-16T19:33:01.064Z,"9km SSW of Healy, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-04-16T18:55:15.000Z,63.489,-146.718,15.3,1,ml,,,,0.45,ak,ak13460910,2016-04-16T19:33:01.725Z,"78km SW of Delta Junction, Alaska",earthquake,0.8,0.5,,,automatic,ak,ak
2016-04-16T18:52:01.410Z,38.8050003,-122.7878342,9.7,0.19,md,8,168,0.006545,0.12,nc,nc72622915,2016-04-16T20:23:06.037Z,"4km NW of The Geysers, California",earthquake,2.29,0.83,0.13,2,automatic,nc,nc
2016-04-16T18:45:58.560Z,38.8224983,-122.845665,2.16,0.64,md,10,106,0.00833,0.02,nc,nc72622910,2016-04-16T19:56:05.658Z,"9km WNW of The Geysers, California",earthquake,0.38,0.85,0.27,3,automatic,nc,nc
2016-04-16T18:39:37.060Z,19.4061661,-155.2511597,13.29,3.4,ml,62,37,0.01012,0.22,hv,hv61233011,2016-04-16T19:35:03.292Z,"3km SSW of Volcano, Hawaii",earthquake,0.35,0.17,0.33,40,automatic,hv,hv
2016-04-16T18:33:53.470Z,38.821167,-122.8138351,2.62,0.52,md,9,99,0.003685,0.01,nc,nc72622900,2016-04-16T19:04:05.513Z,"6km NW of The Geysers, California",earthquake,0.47,0.39,0.03,3,automatic,nc,nc
2016-04-16T18:15:00.000Z,61.5302,-151.2201,4.9,1.6,ml,,,,0.8,ak,ak13460207,2016-04-16T18:43:20.495Z,"67km W of Big Lake, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-04-16T18:14:28.225Z,38.341,-118.495,11.1,0,ml,5,170.81,0.09,0.0657,nn,nn00540759,2016-04-16T19:28:01.826Z,"23km SSE of Hawthorne, Nevada",earthquake,,12.4,0.2,2,reviewed,nn,nn
2016-04-16T18:08:28.010Z,0.3786,97.8288,25.98,4.7,mb,,168,0.953,1.71,us,us20005j1r,2016-04-16T18:22:21.214Z,"184km SW of Sibolga, Indonesia",earthquake,7.7,6.5,0.089,38,reviewed,us,us
2016-04-16T17:13:51.000Z,61.2928,-146.75,20.1,1.4,ml,,,,0.52,ak,ak13460200,2016-04-16T17:33:17.266Z,"28km NW of Valdez, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-04-16T17:09:01.910Z,34.2426667,-117.4583333,14.68,1.27,ml,25,52,0.03993,0.24,ci,ci37550200,2016-04-16T17:13:51.695Z,"4km ESE of Lytle Creek, CA",earthquake,0.5,0.64,0.234,33,automatic,ci,ci
2016-04-16T16:59:22.570Z,39.4029999,-122.8928299,0.46,2.15,md,9,74,0.2423,0.05,nc,nc72622890,2016-04-16T17:45:07.286Z,"26km N of Upper Lake, California",earthquake,0.31,7.3,0.26,3,automatic,nc,nc
2016-04-16T16:57:16.680Z,38.822834,-122.7768326,0.89,0.61,md,12,61,0.009347,0.02,nc,nc72622885,2016-04-16T17:28:05.228Z,"4km W of Cobb, California",earthquake,0.24,0.59,0.18,4,automatic,nc,nc
2016-04-16T16:53:26.000Z,60.8113,-151.8112,78,1.4,ml,,,,0.5,ak,ak13460199,2016-04-16T17:10:57.599Z,"31km WNW of Nikiski, Alaska",earthquake,0.9,2.4,,,automatic,ak,ak
2016-04-16T16:31:04.240Z,33.654,-116.7141667,16.46,0.92,ml,24,90,0.05997,0.2,ci,ci37550192,2016-04-16T16:35:55.079Z,"10km S of Idyllwild, CA",earthquake,0.51,0.61,0.259,24,automatic,ci,ci
2016-04-16T16:30:08.950Z,32.8418333,-116.1786667,4.9,1.52,ml,23,85,0.1819,0.3,ci,ci37550184,2016-04-16T16:35:20.190Z,"21km NW of Ocotillo, CA",earthquake,0.53,2.06,0.253,30,automatic,ci,ci
