time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-25T00:47:23.150Z,38.8214989,-122.8046646,3.09,0.55,md,6,98,0.00463,0.02,nc,nc72627020,2016-04-25T00:49:06.789Z,"6km NW of The Geysers, California",earthquake,0.76,2.5,,1,automatic,nc,nc
2016-04-25T00:01:18.350Z,38.8066673,-122.8256683,1.76,1.11,md,20,122,0.003514,0.04,nc,nc72627015,2016-04-25T00:18:02.835Z,"6km WNW of The Geysers, California",earthquake,0.27,0.41,0.17,5,automatic,nc,nc
2016-04-24T23:57:53.000Z,62.8808,-150.8351,106.3,1.2,ml,,,,0.51,ak,ak13492890,2016-04-25T00:52:48.819Z,"72km NNW of Talkeetna, Alaska",earthquake,0.7,1.8,,,automatic,ak,ak
2016-04-24T23:50:54.900Z,15.5195,-93.1337,101.05,4.5,mb,,122,1.222,0.74,us,us20005lh2,2016-04-25T00:13:28.282Z,"22km SSE of Pijijiapan, Mexico",earthquake,8.2,8.2,0.037,216,reviewed,us,us
2016-04-24T23:46:49.000Z,63.2598,-151.3499,7.9,1,ml,,,,0.44,ak,ak13492889,2016-04-25T00:16:11.867Z,"121km W of Cantwell, Alaska",earthquake,0.7,0.4,,,automatic,ak,ak
2016-04-24T23:12:34.460Z,34.2963333,-116.8716667,4.48,1.28,ml,36,55,0.05296,0.2,ci,ci37336231,2016-04-24T23:23:33.570Z,"5km NNW of Big Bear City, CA",earthquake,0.28,0.72,0.165,28,automatic,ci,ci
2016-04-24T23:04:50.370Z,37.5606651,-118.8603363,4.54,1.55,md,23,140,0.0384,0.03,nc,nc72627005,2016-04-24T23:36:02.748Z,"13km SE of Mammoth Lakes, California",earthquake,0.29,0.56,0.19,21,automatic,nc,nc
2016-04-24T23:03:35.000Z,64.9947,-147.33,0,1.2,ml,,,,0.71,ak,ak13492886,2016-04-24T23:38:55.981Z,"23km NNE of Badger, Alaska",earthquake,0.2,0.6,,,automatic,ak,ak
2016-04-24T23:01:33.000Z,61.9748,-151.6998,47.4,1.8,ml,,,,0.84,ak,ak13492885,2016-04-24T23:38:55.045Z,"91km WNW of Willow, Alaska",earthquake,1.3,3.2,,,automatic,ak,ak
2016-04-24T23:01:21.450Z,37.5578346,-118.8601685,4.41,1.08,md,12,150,0.04052,0.02,nc,nc72627000,2016-04-25T00:45:03.053Z,"14km SE of Mammoth Lakes, California",earthquake,0.49,1.17,0.19,10,automatic,nc,nc
