time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-28T01:34:49.000Z,38.8240013,-122.8453369,2.01,0.57,md,7,172,0.008099,0.01,nc,nc72628175,2016-04-28T01:36:31.584Z,"9km NW of The Geysers, California",earthquake,0.49,1.34,,1,automatic,nc,nc
2016-04-28T01:18:56.520Z,36.6628,-116.4123,13.1,0.6,ml,14,131.12,0.111,,nn,nn00542117,2016-04-28T01:20:15.911Z,"41km SE of Beatty, Nevada",earthquake,,,,,automatic,nn,nn
2016-04-28T01:17:13.250Z,-6.076,154.9688,128.1,5.6,mb,,36,3.363,0.75,us,us10005c29,2016-04-28T01:39:10.205Z,"62km WNW of Panguna, Papua New Guinea",earthquake,8.1,7.1,0.03,379,reviewed,us,us
2016-04-28T00:58:38.590Z,46.8458333,-121.7555,2.59,-0.6,md,5,123,0.01852,0.04,uw,uw61147046,2016-04-28T01:06:54.550Z,"27km NNW of Packwood, Washington",earthquake,0.45,0.72,0.159,5,reviewed,uw,uw
2016-04-28T00:56:51.000Z,63.0003,-151.5475,0.1,1.6,ml,,,,0.6,ak,ak13502186,2016-04-28T01:17:25.306Z,"105km NW of Talkeetna, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-04-28T00:56:04.690Z,-32.2767,-71.9205,15.46,3.9,mwr,,176,0.598,0.54,us,us10005c25,2016-04-28T01:20:35.404Z,"67km WNW of La Ligua, Chile",earthquake,4.9,2.1,0.052,36,reviewed,us,us
2016-04-28T00:45:15.940Z,47.6615,-121.895,12.92,2.07,ml,15,81,0.09758,0.2,uw,uw61147041,2016-04-28T00:57:50.759Z,"2km NE of Carnation, Washington",earthquake,0.4,1.07,0.198,63,reviewed,uw,uw
2016-04-28T00:41:52.430Z,46.8471667,-121.7558333,1.26,0.93,ml,9,75,0.01947,0.1,uw,uw61147036,2016-04-28T00:52:48.080Z,"27km NNW of Packwood, Washington",earthquake,0.33,0.75,0.207,7,reviewed,uw,uw
2016-04-28T00:34:40.680Z,46.8495,-121.7508333,2.29,-0.01,ml,6,108,0.01851,0.07,uw,uw61147031,2016-04-28T01:05:50.190Z,"27km NNW of Packwood, Washington",earthquake,0.41,0.78,0.016,3,reviewed,uw,uw
2016-04-28T00:34:02.090Z,46.8516667,-121.7573333,1.18,-0.03,md,6,92,0.02316,0.08,uw,uw60124308,2016-04-28T01:02:56.250Z,"28km NNW of Packwood, Washington",earthquake,0.41,0.89,0.158,5,reviewed,uw,uw
2016-04-28T00:34:01.940Z,46.8521667,-121.743,2.36,-0.6,md,6,136,0.01791,0.09,uw,uw60124313,2016-04-28T01:05:16.550Z,"27km NNW of Packwood, Washington",earthquake,0.74,0.74,0.15,4,reviewed,uw,uw
2016-04-28T00:33:34.350Z,46.8518333,-121.7436667,2.45,-0.01,ml,6,133,0.01778,0.05,uw,uw61147026,2016-04-28T00:59:48.150Z,"27km NNW of Packwood, Washington",earthquake,0.64,0.78,0.044,2,reviewed,uw,uw
2016-04-28T00:30:36.290Z,46.8495,-121.7511667,2.17,1.3,ml,8,106,0.01866,0.06,uw,uw61147016,2016-04-28T00:58:14.080Z,"27km NNW of Packwood, Washington",earthquake,0.36,0.67,0.156,8,reviewed,uw,uw
2016-04-28T00:22:22.260Z,46.8505,-121.7528333,1.8,0.99,ml,8,103,0.02017,0.06,uw,uw61147006,2016-04-28T00:48:26.040Z,"27km NNW of Packwood, Washington",earthquake,0.58,1,0.218,6,reviewed,uw,uw
2016-04-28T00:20:11.910Z,33.4775,-116.4886667,8.36,1.07,ml,33,98,0.08728,0.13,ci,ci37337079,2016-04-28T01:31:20.233Z,"19km ESE of Anza, CA",earthquake,0.19,0.48,0.141,31,reviewed,ci,ci
2016-04-28T00:19:31.000Z,66.111,-150.915,10.3,1.1,ml,,,,0.18,ak,ak13502184,2016-04-28T00:41:36.065Z,"91km ESE of New Allakaket, Alaska",earthquake,0.9,0.6,,,automatic,ak,ak
2016-04-28T00:07:03.615Z,36.7171,-116.3227,7.5,-0.2,ml,11,184,0.073,0.0689,nn,nn00542113,2016-04-28T01:53:33.457Z,"44km ESE of Beatty, Nevada",earthquake,,2,1.06,5,reviewed,nn,nn
