time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-21T00:29:03.340Z,38.7958336,-122.7626648,0.5,0.52,md,11,93,0.01991,0.04,nc,nc72625215,2016-04-21T00:39:07.318Z,"2km NNW of The Geysers, California",earthquake,0.22,1.1,0.04,2,automatic,nc,nc
2016-04-21T00:03:20.130Z,38.8095016,-122.8328323,-0.71,0.89,md,8,115,0.02255,0.17,nc,nc72625210,2016-04-21T00:20:07.224Z,"7km WNW of The Geysers, California",earthquake,0.6,2.87,,1,automatic,nc,nc
2016-04-20T23:30:04.160Z,35.0316667,-117.6811667,0.26,1.66,ml,21,76,0.09784,0.28,ci,ci37552032,2016-04-20T23:35:22.466Z,"5km NW of Boron, CA",quarry blast,0.56,31.61,0.164,30,automatic,ci,ci
2016-04-20T23:26:44.390Z,34.2246667,-117.5243333,5.56,0.89,ml,21,63,0.02631,0.25,ci,ci37552024,2016-04-20T23:31:40.518Z,"4km SSW of Lytle Creek, CA",earthquake,0.48,1.04,0.185,18,automatic,ci,ci
2016-04-20T23:22:39.540Z,36.4498,-98.7565,1.69,2.5,mb_lg,,52,0.018,0.35,us,us20005kay,2016-04-21T00:28:48.510Z,"31km NW of Fairview, Oklahoma",earthquake,3.5,4.5,0.117,19,reviewed,us,us
2016-04-20T23:20:05.800Z,33.6758333,-116.7203333,14.46,1.03,ml,36,84,0.03881,0.12,ci,ci37552016,2016-04-20T23:47:56.915Z,"7km S of Idyllwild, CA",earthquake,0.16,0.26,0.155,29,reviewed,ci,ci
2016-04-20T23:14:59.100Z,34.361,-118.6468333,8.28,1.62,ml,35,93,0.03194,0.21,ci,ci37552008,2016-04-21T00:04:03.017Z,"12km NNW of Chatsworth, CA",earthquake,0.31,0.5,0.116,51,reviewed,ci,ci
2016-04-20T23:08:20.870Z,46.6416667,-120.4955,-0.66,2.1,ml,9,100,0.1178,0.31,uw,uw61128842,2016-04-21T00:06:38.840Z,"2km ESE of Selah, Washington",chemical explosion,1,31.61,0.197,59,reviewed,uw,uw
2016-04-20T23:07:44.000Z,64.9918,-147.3315,0,1.6,ml,,,,0.82,ak,ak13488511,2016-04-20T23:34:25.145Z,"23km NNE of Badger, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-04-20T23:00:32.640Z,38.8041649,-122.8205032,2.47,1.37,md,27,111,0.008246,0.03,nc,nc72625195,2016-04-20T23:57:06.077Z,"6km WNW of The Geysers, California",earthquake,0.21,0.39,0.05,6,automatic,nc,nc
2016-04-20T22:50:41.870Z,37.5518333,-118.885,2.49,0.72,md,10,95,0.05853,0.02,nc,nc72625190,2016-04-20T23:59:05.081Z,"13km SE of Mammoth Lakes, California",earthquake,1.21,3.66,0.089,6,reviewed,nc,nc
2016-04-20T22:46:22.810Z,38.8170013,-122.7811661,1.46,0.77,md,10,92,0.003756,0.02,nc,nc72625185,2016-04-20T23:01:04.942Z,"4km NNW of The Geysers, California",earthquake,0.39,0.72,0.22,2,automatic,nc,nc
2016-04-20T22:43:52.970Z,-18.0666,-179.4036,616.43,4.4,mb,,103,2.443,0.69,us,us20005kar,2016-04-20T23:02:22.115Z,"223km SE of Lambasa, Fiji",earthquake,8.7,7.8,0.06,80,reviewed,us,us
2016-04-20T22:33:26.990Z,37.4943333,-118.8638333,2.46,0.46,md,6,229,0.09943,0.11,nc,nc72625175,2016-04-20T23:58:05.077Z,"19km SSE of Mammoth Lakes, California",earthquake,1.78,31.61,0.263,6,reviewed,nc,nc
2016-04-20T22:31:32.320Z,-0.4688,-80.7967,28.57,4.7,mb,,101,2.251,0.93,us,us20005kaq,2016-04-20T22:49:58.345Z,"44km WNW of Bahia de Caraquez, Ecuador",earthquake,6.6,5.6,0.047,139,reviewed,us,us
2016-04-20T22:21:42.870Z,37.6518333,-119.4348333,20.68,1.52,md,5,214,0.3377,0.27,nc,nc72625170,2016-04-21T00:51:07.330Z,"16km SE of Yosemite Valley, California",earthquake,0.96,3.8,0.149,5,reviewed,nc,nc
2016-04-20T22:21:02.393Z,40.6295,-119.4797,0.6,1.4,ml,5,166.89,0.734,0.2298,nn,nn00541283,2016-04-20T22:40:24.457Z,"10km WNW of Gerlach-Empire, Nevada",earthquake,,9.6,0.14,4,reviewed,nn,nn
2016-04-20T22:17:38.000Z,59.826,-153.0741,94.4,3.1,ml,,,,0.63,ak,ak13488369,2016-04-20T23:00:57.891Z,"69km W of Anchor Point, Alaska",earthquake,0.5,0.4,,,automatic,ak,ak
2016-04-20T22:15:39.770Z,33.8625,-116.8138333,14.96,0.88,ml,22,71,0.03193,0.21,ci,ci37551976,2016-04-20T22:20:22.770Z,"7km SSW of Cabazon, CA",earthquake,0.39,0.86,0.183,30,automatic,ci,ci
2016-04-20T22:12:08.000Z,59.7721,-153.1774,102.5,2.9,ml,,,,0.71,ak,ak13488361,2016-04-20T23:00:46.095Z,"75km W of Anchor Point, Alaska",earthquake,0.7,0.5,,,automatic,ak,ak
2016-04-20T21:48:20.000Z,61.3296,-146.7754,28.8,1.3,ml,,,,0.28,ak,ak13488242,2016-04-20T22:27:36.475Z,"31km NW of Valdez, Alaska",earthquake,0.8,0.5,,,automatic,ak,ak
2016-04-20T21:30:23.000Z,43.2255,-110.7515,-1.34,1.13,ml,6,122,0.155,0.11,mb,mb80137094,2016-04-20T22:26:42.450Z,"6km SSE of Hoback, Wyoming",earthquake,0.87,1.39,0.183,6,reviewed,mb,mb
2016-04-20T21:30:06.690Z,0.5639,-79.9414,25.77,4.9,mb,,137,1.536,0.75,us,us20005kab,2016-04-20T21:53:13.367Z,"10km ESE of Muisne, Ecuador",earthquake,7.1,5.5,0.05,126,reviewed,us,us
2016-04-20T21:23:07.000Z,63.0417,-151.5395,11.1,1.3,ml,,,,0.87,ak,ak13488241,2016-04-20T21:49:49.178Z,"108km NW of Talkeetna, Alaska",earthquake,0.8,0.5,,,automatic,ak,ak
2016-04-20T21:19:22.860Z,34.4691667,-118.0465,8.86,1.14,ml,22,55,0.05934,0.27,ci,ci37551968,2016-04-20T21:24:19.912Z,"7km ESE of Vincent, CA",earthquake,0.5,0.78,0.327,21,automatic,ci,ci
2016-04-20T21:13:59.670Z,38.0966,-118.7786,10.6,1,ml,14,173.45,0.033,0.0828,nn,nn00541275,2016-04-20T21:39:03.055Z,"43km ESE of Bridgeport, California",earthquake,,1.4,0.1,2,reviewed,nn,nn
2016-04-20T21:00:43.280Z,48.1503333,-122.4,30.13,1.29,ml,10,108,0.2331,0.22,uw,uw61128777,2016-04-20T21:30:32.700Z,"3km SW of Warm Beach, Washington",earthquake,0.97,1.61,0.081,6,reviewed,uw,uw
2016-04-20T20:55:56.982Z,38.6433,-118.7585,8.1,0.4,ml,4,301.59,0.185,0.0675,nn,nn00541297,2016-04-20T23:47:48.362Z,"17km NW of Hawthorne, Nevada",earthquake,,24.1,0,1,reviewed,nn,nn
2016-04-20T20:52:08.130Z,33.5365,-116.4533333,8.13,0.48,ml,18,87,0.02652,0.12,ci,ci37551952,2016-04-20T23:26:44.195Z,"19km SW of La Quinta, CA",earthquake,0.31,0.54,0.136,5,reviewed,ci,ci
2016-04-20T20:44:41.420Z,2.3493,96.2217,33.44,4.9,mb,,134,1.705,0.66,us,us20005k9s,2016-04-20T22:12:53.493Z,"22km SW of Sinabang, Indonesia",earthquake,7.5,3.1,0.067,71,reviewed,us,us
2016-04-20T20:43:14.870Z,33.4721667,-116.4886667,7.21,1.18,ml,39,47,0.07334,0.17,ci,ci37551944,2016-04-20T20:54:36.350Z,"20km ESE of Anza, CA",earthquake,0.21,0.57,0.144,25,reviewed,ci,ci
2016-04-20T20:41:56.000Z,63.2407,-151.1267,0,1.3,ml,,,,0.79,ak,ak13488234,2016-04-20T21:15:39.937Z,"110km W of Cantwell, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-04-20T20:33:20.920Z,47.5713333,-122.551,19.86,1.36,ml,8,127,0.162,0.15,uw,uw61128762,2016-04-20T21:28:16.960Z,"1km NNW of Manchester, Washington",earthquake,0.7,1.85,0.209,5,reviewed,uw,uw
2016-04-20T20:16:52.830Z,33.2495,131.4328,8.02,4.5,mb,,130,0.482,0.56,us,us20005k9h,2016-04-20T22:23:41.457Z,"6km WSW of Beppu, Japan",earthquake,4.8,6.3,0.156,12,reviewed,us,us
2016-04-20T20:13:01.640Z,13.0023,-88.7238,61.52,4.5,mb,,152,0.841,1.11,us,us20005k9e,2016-04-20T21:58:10.343Z,"36km SSW of Puerto El Triunfo, El Salvador",earthquake,7.2,8.2,0.045,145,reviewed,us,us
2016-04-20T20:09:06.503Z,38.4905,-118.2118,13.6,0.3,ml,5,202.9,0.073,0.1456,nn,nn00541270,2016-04-20T20:58:32.923Z,"36km E of Hawthorne, Nevada",earthquake,,10,0.1,2,reviewed,nn,nn
2016-04-20T19:57:09.290Z,35.0303333,-116.9115,2.76,1.81,ml,20,63,0.1698,0.13,ci,ci37551920,2016-04-20T20:44:49.336Z,"18km NE of Barstow, CA",earthquake,0.2,0.89,0.123,26,reviewed,ci,ci
2016-04-20T19:54:28.920Z,33.3703333,-116.3086667,10.9,0.71,ml,21,147,0.06547,0.12,ci,ci37551912,2016-04-20T23:03:34.890Z,"14km NNE of Borrego Springs, CA",earthquake,0.26,0.65,0.172,10,reviewed,ci,ci
2016-04-20T19:51:32.230Z,35.0308333,-116.9135,2.99,2.74,ml,30,62,0.1696,0.13,ci,ci37551904,2016-04-20T20:44:31.892Z,"18km NE of Barstow, CA",earthquake,0.15,0.64,0.131,139,reviewed,ci,ci
2016-04-20T19:42:46.479Z,36.9515,-113.4933,11.3,1.1,ml,5,207.73,0.208,0.1079,nn,nn00541265,2016-04-20T21:10:59.111Z,"18km SSE of Saint George, Utah",earthquake,,7.1,0.15,5,reviewed,nn,nn
2016-04-20T19:42:43.130Z,38.519001,-122.4970016,9.76,2.17,md,30,85,0.1351,0.12,nc,nc72625140,2016-04-20T22:56:04.926Z,"2km WNW of Saint Helena, California",earthquake,0.34,0.59,0.1,27,automatic,nc,nc
2016-04-20T19:37:47.230Z,38.815834,-122.7938309,-0.53,1.31,md,9,135,0.007938,0.04,nc,nc72625130,2016-04-20T22:15:07.821Z,"5km NW of The Geysers, California",earthquake,0.28,0.78,0.01,3,automatic,nc,nc
2016-04-20T19:36:15.450Z,-12.4881,166.5186,61.33,4.6,mb,,145,3.015,0.83,us,us20005k96,2016-04-20T20:47:03.740Z,"190km NW of Sola, Vanuatu",earthquake,11.5,8.1,0.094,34,reviewed,us,us
2016-04-20T19:35:42.000Z,57.1066,-157.9204,18.2,3.6,ml,,,,0.74,ak,ak13488117,2016-04-20T20:11:05.955Z,"107km NNE of Chignik Lake, Alaska",earthquake,0.7,0.3,,,automatic,ak,ak
2016-04-20T19:32:56.730Z,36.0368333,-117.7728333,1.29,0.64,ml,12,103,0.01312,0.15,ci,ci37551896,2016-04-20T20:32:23.069Z,"16km E of Coso Junction, CA",earthquake,0.33,0.37,0.155,6,reviewed,ci,ci
2016-04-20T19:32:29.540Z,36.0365,-117.7755,1.79,0.36,ml,9,136,0.01399,0.11,ci,ci37138900,2016-04-20T20:36:10.138Z,"16km E of Coso Junction, CA",earthquake,0.28,0.19,0.161,3,reviewed,ci,ci
2016-04-20T19:31:28.090Z,38.5801659,-122.57267,-0.03,2.26,md,6,190,0.2511,0.15,nc,nc72625125,2016-04-20T21:48:04.973Z,"0km ENE of Calistoga, California",earthquake,8.76,13.37,,1,automatic,nc,nc
2016-04-20T19:31:07.000Z,36.0356667,-117.776,1.9,0.55,ml,14,103,0.01359,0.17,ci,ci37551888,2016-04-20T20:11:05.635Z,"16km E of Coso Junction, CA",earthquake,0.29,0.21,0.033,3,reviewed,ci,ci
