time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-02T14:31:02.450Z,38.8088341,-122.8205032,3.12,1.05,md,9,109,0.006778,0.02,nc,nc72629835,2016-05-02T14:47:03.556Z,"6km WNW of The Geysers, California",earthquake,0.52,1.23,0.59,2,automatic,nc,nc
2016-05-02T14:30:48.000Z,58.3322,-156.2497,187.7,3.8,ml,,,,1.01,ak,ak13509284,2016-05-02T14:48:46.318Z,"46km SSE of King Salmon, Alaska",earthquake,0.8,0.4,,,automatic,ak,ak
2016-05-02T14:16:28.000Z,62.9265,-151.334,112.7,1.7,ml,,,,0.32,ak,ak13509280,2016-05-02T14:47:44.126Z,"91km NW of Talkeetna, Alaska",earthquake,0.7,1.5,,,automatic,ak,ak
2016-05-02T13:44:53.210Z,36.8727,-97.3777,3.17,3.1,mb_lg,,71,0.161,0.4,us,us10005d0h,2016-05-02T13:59:19.658Z,"11km NW of Blackwell, Oklahoma",earthquake,2.3,7.8,0.065,61,reviewed,us,us
2016-05-02T13:38:44.000Z,59.4153,-144.725,30.2,4.9,ml,,,,0.63,ak,ak13509047,2016-05-02T14:27:11.967Z,"88km E of Middleton Island, Alaska",earthquake,0.5,0.2,,,reviewed,ak,ak
2016-05-02T13:27:46.060Z,35.2321663,-120.8516693,1.05,1.15,md,7,143,0.01615,0.05,nc,nc72629810,2016-05-02T14:51:03.565Z,"8km SSW of Los Osos, California",earthquake,0.72,0.55,0.2,5,automatic,nc,nc
2016-05-02T13:25:34.140Z,32.4116667,-115.5203333,4.85,1.47,ml,8,202,0.1823,0.12,ci,ci37338591,2016-05-02T13:30:33.270Z,"20km SSE of Progreso, B.C., MX",earthquake,0.91,31.61,0.279,14,automatic,ci,ci
2016-05-02T13:11:39.450Z,35.9526667,-117.6505,3.31,0.5,ml,8,116,0.004758,0.06,ci,ci37338583,2016-05-02T13:16:22.450Z,"23km E of Little Lake, CA",earthquake,0.22,0.27,0.17,6,automatic,ci,ci
2016-05-02T12:46:47.630Z,40.4920006,-124.203331,19.81,2.21,md,18,181,0.09774,0.1,nc,nc72629805,2016-05-02T14:25:02.729Z,"8km W of Rio Dell, California",earthquake,0.65,0.41,0.18,7,automatic,nc,nc
2016-05-02T12:33:04.000Z,62.2379,-152.1109,118.2,1.8,ml,,,,0.5,ak,ak13509045,2016-05-02T13:06:33.030Z,"104km W of Talkeetna, Alaska",earthquake,0.7,1,,,automatic,ak,ak
2016-05-02T12:24:00.650Z,33.8833333,-116.857,14.02,0.8,ml,23,93,0.07017,0.13,ci,ci37338575,2016-05-02T12:57:06.039Z,"5km SSE of Banning, CA",earthquake,0.25,0.66,0.125,23,reviewed,ci,ci
2016-05-02T12:17:16.590Z,-6.0956,-107.2014,15.15,5.1,mb,,145,17.718,1.11,us,us10005d0b,2016-05-02T12:35:35.890Z,"Central East Pacific Rise",earthquake,14.2,4.8,0.03,367,reviewed,us,us
2016-05-02T12:07:55.000Z,64.4565,-147.7807,7.6,0.7,ml,,,,0.21,ak,ak13509038,2016-05-02T12:25:34.234Z,"38km SSW of North Pole, Alaska",earthquake,0.5,0.4,,,automatic,ak,ak
2016-05-02T11:55:50.460Z,38.8111649,-122.8171692,2.05,1.26,md,17,99,0.01738,0.05,nc,nc72629785,2016-05-02T13:13:02.362Z,"6km NW of The Geysers, California",earthquake,0.25,0.61,0.08,4,automatic,nc,nc
2016-05-02T11:50:33.060Z,13.0095,-88.72,74.68,4.8,mb,,110,0.837,1.06,us,us10005d03,2016-05-02T12:08:48.309Z,"35km SSW of Puerto El Triunfo, El Salvador",earthquake,6.9,8.1,0.031,314,reviewed,us,us
2016-05-02T11:50:25.970Z,38.4667,-118.376,5.1,0.5,ml,5,130.89,0.041,,nn,nn00542538,2016-05-02T11:52:54.391Z,"22km ESE of Hawthorne, Nevada",earthquake,,,,,automatic,nn,nn
2016-05-02T11:40:44.000Z,63.0955,-153.205,10.3,1.4,ml,,,,0.23,ak,ak13508832,2016-05-02T12:04:11.561Z,"122km E of McGrath, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-05-02T11:36:58.000Z,61.7002,-151.0444,55.1,1.5,ml,,,,0.67,ak,ak13508831,2016-05-02T12:04:18.515Z,"53km W of Willow, Alaska",earthquake,1,1.2,,,automatic,ak,ak
2016-05-02T11:31:05.000Z,61.5248,-151.9474,12.5,1.8,ml,,,,1,ak,ak13508829,2016-05-02T12:04:15.659Z,"99km NNW of Nikiski, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-05-02T11:12:05.910Z,38.8223343,-122.7904968,0.29,1.01,md,20,50,0.01483,0.03,nc,nc72629760,2016-05-02T12:21:04.377Z,"5km W of Cobb, California",earthquake,0.16,0.53,0.07,4,automatic,nc,nc
2016-05-02T11:09:55.570Z,38.8213348,-122.8443298,2,0.57,md,9,90,0.007479,0.02,nc,nc72629755,2016-05-02T11:54:03.187Z,"9km WNW of The Geysers, California",earthquake,0.45,0.83,,1,automatic,nc,nc
2016-05-02T10:57:52.300Z,38.8241653,-122.8266678,2.21,0.54,md,10,74,0.006615,0.03,nc,nc72629750,2016-05-02T11:28:02.145Z,"8km NW of The Geysers, California",earthquake,0.42,0.7,0.02,2,automatic,nc,nc
2016-05-02T10:43:18.110Z,34.3135,-117.6823333,5.46,1.67,ml,10,80,0.06845,0.09,ci,ci37338567,2016-05-02T12:57:27.562Z,"7km SW of Wrightwood, CA",earthquake,0.3,0.77,0.395,8,reviewed,ci,ci
2016-05-02T10:32:14.300Z,47.335,-111.7766667,5,1.29,ml,12,144,0.506,0.11,mb,mb80143489,2016-05-02T14:30:16.730Z,"31km SW of Sun Prairie, Montana",earthquake,1.52,31.61,0.189,4,reviewed,mb,mb
2016-05-02T10:29:20.130Z,33.6876667,-116.7148333,17.64,0.44,ml,12,155,0.1023,0.1,ci,ci37338559,2016-05-02T12:57:34.590Z,"6km S of Idyllwild, CA",earthquake,0.5,0.87,0.158,12,reviewed,ci,ci
2016-05-02T10:20:07.940Z,33.3613333,-116.932,2.78,0.42,ml,14,107,0.05855,0.27,ci,ci37338551,2016-05-02T10:25:18.712Z,"6km W of Palomar Observatory, CA",earthquake,0.6,0.5,0.083,7,automatic,ci,ci
