time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-31T04:33:20.870Z,38.8073349,-122.8184967,2.66,0.92,md,19,105,0.008485,0.02,nc,nc72643541,2016-05-31T04:48:03.164Z,"6km WNW of The Geysers, California",earthquake,0.28,0.44,0.09,4,automatic,nc,nc
2016-05-31T04:12:58.560Z,33.9858333,-116.8521667,10.92,0.75,ml,18,81,0.06148,0.25,ci,ci37579024,2016-05-31T04:16:36.509Z,"7km NNE of Banning, CA",earthquake,0.55,1.17,0.156,20,automatic,ci,ci
2016-05-31T04:09:05.150Z,19.3026676,-155.2091675,8.9,1.87,ml,34,113,0.02585,0.19,hv,hv61280326,2016-05-31T04:14:47.480Z,"14km SSE of Volcano, Hawaii",earthquake,0.43,0.76,0.49,5,automatic,hv,hv
2016-05-31T04:07:27.870Z,38.8198318,-122.8066635,1.7,1.35,md,14,107,0.0148,0.02,nc,nc72643536,2016-05-31T04:30:04.128Z,"6km NW of The Geysers, California",earthquake,0.27,0.6,0.03,6,automatic,nc,nc
2016-05-31T03:59:20.200Z,18.493,-66.2379,64,2.8,Md,16,183.6,0.23446029,0.4,pr,pr16152001,2016-05-31T04:21:06.590Z,"4km NE of Dorado, Puerto Rico",earthquake,1.8,1.3,0,16,reviewed,pr,pr
2016-05-31T03:58:52.710Z,33.5306667,-116.7531667,20.38,0.56,ml,16,133,0.03709,0.42,ci,ci37579016,2016-05-31T04:02:32.395Z,"8km WSW of Anza, CA",earthquake,1.6,2.27,0.251,14,automatic,ci,ci
2016-05-31T03:56:45.580Z,38.8209991,-122.8089981,2.73,1.03,md,22,74,0.002536,0.03,nc,nc72643531,2016-05-31T04:19:02.175Z,"6km NW of The Geysers, California",earthquake,0.22,0.41,0.02,5,automatic,nc,nc
2016-05-31T03:54:30.800Z,18.4951,-67.069,91,2.9,Md,13,194.4,0.04850903,0.25,pr,pr16152000,2016-05-31T04:19:45.828Z,"2km NNE of Rafael Hernandez, Puerto Rico",earthquake,1.7,1.1,0,12,reviewed,pr,pr
2016-05-31T03:52:00.070Z,38.7736664,-122.7085037,2.19,0.59,md,7,140,0.00684,0.02,nc,nc72643526,2016-05-31T04:47:03.160Z,"4km E of The Geysers, California",earthquake,0.73,1.53,0.18,3,automatic,nc,nc
2016-05-31T03:50:30.720Z,37.9932,-114.5393,5.7,1.6,ml,9,184.88,0.014,,nn,nn00546052,2016-05-31T03:53:19.292Z,"10km NW of Pioche, Nevada",earthquake,,,,,automatic,nn,nn
2016-05-31T03:25:54.550Z,33.5356667,-116.5166667,-0.42,0.1,ml,11,142,0.02485,0.26,ci,ci37579008,2016-05-31T03:29:49.358Z,"15km E of Anza, CA",earthquake,0.73,31.61,0.157,7,automatic,ci,ci
2016-05-31T03:21:00.830Z,38.7771683,-122.7173309,2.11,1.27,md,13,110,0.003897,0.01,nc,nc72643521,2016-05-31T04:20:02.110Z,"3km E of The Geysers, California",earthquake,0.33,0.38,0.08,5,automatic,nc,nc
2016-05-31T03:18:03.000Z,60.201,-141.1195,35,1.3,ml,,,,0.72,ak,ak13615584,2016-05-31T03:31:58.382Z,"74km ENE of Cape Yakataga, Alaska",earthquake,0.8,0.2,,,automatic,ak,ak
2016-05-31T03:16:31.380Z,38.8318329,-122.7900009,1.88,0.88,md,7,92,0.006572,0.02,nc,nc72643516,2016-05-31T03:54:03.064Z,"5km W of Cobb, California",earthquake,0.47,1.44,,1,automatic,nc,nc
2016-05-31T03:07:30.400Z,38.3898,-116.022,3.9,1.8,ml,16,169.57,1.051,,nn,nn00546050,2016-05-31T03:10:09.877Z,"37km NE of Warm Springs, Nevada",earthquake,,,,,automatic,nn,nn
2016-05-31T03:04:24.430Z,34.2406667,-117.147,0.78,1.56,ml,56,55,0.07324,0.24,ci,ci37579000,2016-05-31T03:15:01.260Z,"4km ESE of Lake Arrowhead, CA",earthquake,0.27,0.4,0.098,28,automatic,ci,ci
2016-05-31T03:01:35.090Z,19.3848324,-155.2839966,1.81,2.08,ml,33,44,0.002738,0.22,hv,hv61280181,2016-05-31T03:07:18.490Z,"7km SW of Volcano, Hawaii",earthquake,0.18,0.17,0.25,13,automatic,hv,hv
2016-05-31T03:00:58.320Z,19.3785,-155.2830048,2.31,2.05,ml,14,92,0.008082,0.13,hv,hv61280176,2016-05-31T03:06:40.920Z,"7km SW of Volcano, Hawaii",earthquake,0.27,0.29,0.27,14,automatic,hv,hv
2016-05-31T02:42:52.350Z,33.4616667,-116.479,5.31,0.77,ml,30,82,0.07599,0.2,ci,ci37578968,2016-05-31T02:46:26.345Z,"21km ESE of Anza, CA",earthquake,0.27,0.96,0.086,23,automatic,ci,ci
2016-05-31T02:21:47.000Z,33.6481667,-117.3338333,7.74,0.94,ml,18,118,0.07692,0.18,ci,ci37578960,2016-05-31T02:25:26.075Z,"1km NE of Lakeland Village, CA",earthquake,0.42,1.07,0.245,26,automatic,ci,ci
2016-05-31T02:14:42.100Z,12.6149,-89.1668,45.13,4.7,mb,,131,1.067,1.2,us,us20005zah,2016-05-31T02:57:24.339Z,"98km S of La Libertad, El Salvador",earthquake,2.5,7.6,0.032,291,reviewed,us,us
2016-05-31T02:10:37.650Z,38.8098335,-122.8174973,4.23,0.55,md,8,103,0.009177,0.03,nc,nc72643486,2016-05-31T02:41:02.899Z,"6km NW of The Geysers, California",earthquake,0.72,2.56,,1,automatic,nc,nc
2016-05-31T02:06:52.530Z,38.4033,-115.9535,1,1.8,ml,11,196.7,1.21,,nn,nn00546048,2016-05-31T02:09:01.056Z,"43km ENE of Warm Springs, Nevada",earthquake,,,,,automatic,nn,nn
2016-05-31T01:53:12.130Z,-27.5989,-66.6579,27.07,4.4,mwr,,47,2.329,0.8,us,us20005zae,2016-05-31T02:48:25.355Z,"33km W of Andalgala, Argentina",earthquake,5.6,5.7,0.065,23,reviewed,us,us
2016-05-31T01:42:24.000Z,58.5464,-156.6452,203,3.9,ml,,,,1.06,ak,ak13615347,2016-05-31T02:26:09.712Z,"15km S of King Salmon, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-05-31T01:42:02.000Z,63.3305,-144.9319,6.6,1,ml,,,,0.94,ak,ak13615348,2016-05-31T02:03:06.472Z,"62km SSE of Deltana, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-05-31T01:24:17.000Z,18.125,-67.265,18,2.3,Md,4,190.8,0.17696811,0.31,pr,pr16152002,2016-05-31T04:53:36.005Z,"9km NW of Puerto Real, Puerto Rico",earthquake,1.1,0.9,0,1,reviewed,pr,pr
2016-05-31T00:38:29.970Z,33.4626667,-116.4755,8,0.68,ml,23,66,0.07349,0.21,ci,ci37578952,2016-05-31T00:42:01.756Z,"21km ESE of Anza, CA",earthquake,0.34,1.07,0.059,18,automatic,ci,ci
2016-05-31T00:32:23.560Z,19.1833324,-155.7024994,9.95,1.83,md,26,127,0.1732,0.3,hv,hv61279926,2016-05-31T00:35:34.580Z,"14km NNE of Hawaiian Ocean View, Hawaii",earthquake,0.69,1.03,,3,automatic,hv,hv
2016-05-31T00:32:12.820Z,33.626,-116.6618333,-0.19,0.21,ml,13,119,0.06154,0.32,ci,ci37578944,2016-05-31T00:35:54.901Z,"8km N of Anza, CA",earthquake,0.49,31.61,0.292,6,automatic,ci,ci
2016-05-31T00:31:50.010Z,32.981,-116.4223333,5.64,0.99,ml,24,70,0.08875,0.25,ci,ci37578936,2016-05-31T00:35:20.437Z,"20km ESE of Julian, CA",earthquake,0.38,1.74,0.194,25,automatic,ci,ci
2016-05-31T00:12:35.000Z,64.5132,-147.845,3.4,0.8,ml,,,,0.31,ak,ak13615341,2016-05-31T00:52:41.405Z,"35km SSW of Badger, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-05-31T00:06:59.000Z,63.2309,-151.3936,4.4,1,ml,,,,0.67,ak,ak13615340,2016-05-31T00:31:54.665Z,"120km NNW of Talkeetna, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-05-31T00:01:45.000Z,61.5972,-141.3106,6,1.3,ml,,,,0.41,ak,ak13615338,2016-05-31T00:31:51.604Z,"166km E of Chitina, Alaska",earthquake,0.7,0.5,,,automatic,ak,ak
2016-05-30T23:53:54.000Z,61.7315,-154.0395,1.3,1.6,ml,,,,0.6,ak,ak13615336,2016-05-31T00:31:50.765Z,"155km NNW of Redoubt Volcano, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-05-30T23:44:25.860Z,38.7931671,-122.7588348,0.77,0.88,md,12,119,0.01992,0.02,nc,nc72643471,2016-05-31T00:46:02.574Z,"1km N of The Geysers, California",earthquake,0.34,0.78,0.04,4,automatic,nc,nc
2016-05-30T23:21:09.430Z,32.9881667,-115.7938333,14.06,1.14,ml,11,239,0.04327,0.28,ci,ci37578920,2016-05-30T23:24:45.235Z,"17km WSW of Westmorland, CA",earthquake,1.1,1.08,0.267,11,automatic,ci,ci
