time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-18T06:39:14.880Z,38.8176651,-122.795166,2.95,0.51,md,9,93,0.01214,0.01,nc,nc72636985,2016-05-18T06:51:03.124Z,"5km NW of The Geysers, California",earthquake,0.46,1.09,,1,automatic,nc,nc
2016-05-18T06:38:36.840Z,38.8171654,-122.7925034,2.33,1.8,md,31,57,0.009441,0.02,nc,nc72636980,2016-05-18T06:54:03.131Z,"5km NW of The Geysers, California",earthquake,0.2,0.35,0.15,9,automatic,nc,nc
2016-05-18T06:16:33.180Z,38.7843323,-122.7574997,0.86,0.55,md,6,113,0.01504,0.01,nc,nc72636975,2016-05-18T06:40:03.101Z,"0km N of The Geysers, California",earthquake,1.1,2.07,0.06,3,automatic,nc,nc
2016-05-18T06:13:29.630Z,37.6228333,-118.8906631,1.16,1.77,md,20,107,0.01023,0.06,nc,nc72636970,2016-05-18T06:28:02.079Z,"7km ESE of Mammoth Lakes, California",earthquake,0.26,0.33,0.13,18,automatic,nc,nc
2016-05-18T05:52:42.040Z,38.8395004,-122.8273315,1.84,1.98,md,32,53,0.006434,0.03,nc,nc72636965,2016-05-18T06:11:02.041Z,"9km WNW of Cobb, California",earthquake,0.19,0.32,0.19,12,automatic,nc,nc
2016-05-18T05:52:26.040Z,32.5338333,-116.2108333,11.86,1.39,ml,16,224,0.1441,0.17,ci,ci37569944,2016-05-18T05:56:02.819Z,"26km ESE of Campo, CA",earthquake,0.64,1.53,0.208,16,automatic,ci,ci
2016-05-18T05:46:20.050Z,-23.9872,-179.9451,528.93,4.5,mb,,109,10.525,0.95,us,us10005i5f,2016-05-18T06:28:14.839Z,"South of the Fiji Islands",earthquake,10.6,7.4,0.08,46,reviewed,us,us
2016-05-18T05:44:14.930Z,38.8196678,-122.7639999,-0.25,1.46,md,20,48,0.01173,0.05,nc,nc72636955,2016-05-18T06:01:03.008Z,"3km W of Cobb, California",earthquake,0.19,0.5,0.13,4,automatic,nc,nc
2016-05-18T05:42:08.200Z,34.0858333,-116.7423333,15.37,0.73,ml,21,111,0.07422,0.21,ci,ci37569936,2016-05-18T05:45:57.559Z,"16km WNW of Morongo Valley, CA",earthquake,0.57,0.78,0.126,13,automatic,ci,ci
2016-05-18T04:56:56.000Z,61.7654,-148.6348,30.4,1.5,ml,,,,0.72,ak,ak13590752,2016-05-18T06:09:31.009Z,"11km ESE of Sutton-Alpine, Alaska",earthquake,0.3,0.1,,,automatic,ak,ak
2016-05-18T04:19:01.086Z,38.5343,-118.3982,5.2,0.8,ml,5,163.96,0.11,0.0775,nn,nn00544572,2016-05-18T04:35:47.210Z,"19km E of Hawthorne, Nevada",earthquake,,12.5,0.07,2,reviewed,nn,nn
2016-05-18T04:06:07.000Z,65.2457,-151.099,10.9,1.4,ml,,,,0.95,ak,ak13590748,2016-05-18T05:19:39.272Z,"34km NW of Manley Hot Springs, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-05-18T04:05:02.780Z,38.8326683,-122.8079987,7.47,0.56,md,8,86,0.009401,0.04,nc,nc72636945,2016-05-18T04:32:01.755Z,"7km W of Cobb, California",earthquake,1.14,4.64,,1,automatic,nc,nc
2016-05-18T04:04:06.000Z,65.2832,-151.0906,6.4,1.3,ml,,,,0.61,ak,ak13590746,2016-05-18T05:19:38.393Z,"38km NW of Manley Hot Springs, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-05-18T04:03:15.740Z,38.8359985,-122.8024979,2.06,1.33,md,19,55,0.009792,0.02,nc,nc72636940,2016-05-18T06:11:02.176Z,"7km WNW of Cobb, California",earthquake,0.24,0.42,0.02,5,automatic,nc,nc
2016-05-18T04:01:33.610Z,38.8371658,-122.80233,1.91,2.07,md,36,63,0.009443,0.05,nc,nc72636935,2016-05-18T05:45:04.926Z,"7km WNW of Cobb, California",earthquake,0.16,0.26,0.16,13,automatic,nc,nc
2016-05-18T03:45:08.000Z,65.2517,-151.0466,4.7,1.2,ml,,,,0.78,ak,ak13590740,2016-05-18T04:24:15.668Z,"34km NW of Manley Hot Springs, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-05-18T03:42:15.000Z,65.2679,-151.0051,1.1,1.2,ml,,,,0.56,ak,ak13590737,2016-05-18T04:24:15.003Z,"34km NNW of Manley Hot Springs, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-05-18T03:38:41.000Z,65.2641,-151.0898,10.5,1.5,ml,,,,0.77,ak,ak13590735,2016-05-18T04:24:16.964Z,"36km NW of Manley Hot Springs, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-05-18T03:37:26.490Z,34.0708333,-117.2973333,10.94,0.76,ml,26,50,0.1008,0.23,ci,ci37569928,2016-05-18T03:41:17.895Z,"2km ESE of Colton, CA",earthquake,0.41,0.78,0.114,27,automatic,ci,ci
2016-05-18T03:34:53.000Z,60.01,-151.9567,68.4,1.7,ml,,,,0.66,ak,ak13590731,2016-05-18T04:24:16.296Z,"26km NNW of Anchor Point, Alaska",earthquake,0.6,0.9,,,automatic,ak,ak
2016-05-18T03:34:40.051Z,40.6426,-119.4964,5.7,0.9,ml,5,158.13,0.068,0.1286,nn,nn00544576,2016-05-18T04:54:38.233Z,"12km NW of Gerlach-Empire, Nevada",earthquake,,24.6,0.06,2,reviewed,nn,nn
2016-05-18T03:25:48.000Z,65.2647,-151.0954,14.8,4.4,ml,,,,0.69,ak,ak13590662,2016-05-18T04:25:23.251Z,"36km NW of Manley Hot Springs, Alaska",earthquake,0.2,0.2,,,reviewed,ak,ak
2016-05-18T03:25:48.000Z,65.299,-151.093,12,4.6,Ml,53,61.2,0,1.11,at,at00o7cs70,2016-05-18T04:25:30.163Z,"39km NNW of Manley Hot Springs, Alaska",earthquake,0,0,,25,reviewed,at,at
2016-05-18T03:14:00.400Z,37.3297,-118.4245,11.4,0.5,ml,8,179.39,0.119,0.1677,nn,nn00544575,2016-05-18T04:51:29.026Z,"4km SW of Bishop, California",earthquake,,6.9,0,1,reviewed,nn,nn
2016-05-18T03:13:24.000Z,61.6465,-150.6635,54.4,1.5,ml,,,,0.47,ak,ak13590661,2016-05-18T04:24:17.655Z,"34km WSW of Willow, Alaska",earthquake,0.8,0.8,,,automatic,ak,ak
2016-05-18T03:11:15.212Z,36.6426,-115.5816,7.1,0.5,ml,10,147.7,0.306,0.1954,nn,nn00544569,2016-05-18T04:48:13.132Z,"60km NE of Pahrump, Nevada",earthquake,,7.8,0.99,6,reviewed,nn,nn
