time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-17T09:37:18.280Z,38.8540001,-122.8006668,0.24,1.92,md,27,90,0.002882,0.06,nc,nc72636650,2016-05-17T09:53:02.750Z,"7km WNW of Cobb, California",earthquake,0.18,0.33,0.14,8,automatic,nc,nc
2016-05-17T09:31:58.660Z,34.0356667,-116.9323333,15.6,0.8,ml,20,83,0.01491,0.15,ci,ci37569296,2016-05-17T09:35:49.221Z,"10km E of Yucaipa, CA",earthquake,0.31,0.72,0.179,21,automatic,ci,ci
2016-05-17T09:27:00.000Z,38.7944984,-122.7818298,3.91,0.75,md,10,83,0.004937,0.01,nc,nc72636645,2016-05-17T09:42:02.731Z,"2km NW of The Geysers, California",earthquake,0.5,0.95,0.17,2,automatic,nc,nc
2016-05-17T09:10:31.910Z,52.3699,153.0706,447.88,4,mb,,135,2.909,0.78,us,us10005hx3,2016-05-17T09:49:03.228Z,"255km WNW of Ozernovskiy, Russia",earthquake,12,10.4,0.069,56,reviewed,us,us
2016-05-17T08:48:05.520Z,36.2145004,-120.7603302,7.55,1.58,md,9,177,0.03313,0.06,nc,nc72636640,2016-05-17T09:03:03.631Z,"32km E of King City, California",earthquake,0.65,0.41,0.26,4,automatic,nc,nc
2016-05-17T08:02:04.810Z,19.4085007,-155.2651672,1.7,1.75,md,20,39,0.006137,0.16,hv,hv61263976,2016-05-17T08:05:06.950Z,"3km SW of Volcano, Hawaii",earthquake,0.18,0.25,0.18,17,automatic,hv,hv
2016-05-17T07:42:47.450Z,41.928,-119.6385,13,1.6,ml,7,195,0.176,,nn,nn00544460,2016-05-17T07:45:15.837Z,"65km ESE of Lakeview, Oregon",earthquake,,,,,automatic,nn,nn
2016-05-17T07:41:51.000Z,60.536,-141.2954,1,2.7,ml,,,,0.91,ak,ak13590121,2016-05-17T08:15:57.153Z,"81km NE of Cape Yakataga, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-05-17T07:40:40.360Z,37.9773331,-121.8841629,16.83,2.29,md,49,89,0.02758,0.13,nc,nc72636625,2016-05-17T08:26:36.791Z,"5km S of Pittsburg, California",earthquake,0.23,0.36,0.19,38,automatic,nc,nc
2016-05-17T07:38:35.750Z,38.7821655,-122.753334,1.15,0.54,md,8,110,0.01303,0.01,nc,nc72636620,2016-05-17T08:00:03.513Z,"0km NNE of The Geysers, California",earthquake,0.4,0.8,0.1,4,automatic,nc,nc
2016-05-17T07:31:11.490Z,46.1915,-122.1953333,0.63,1.01,md,5,133,0.009312,0.06,uw,uw61140212,2016-05-17T07:47:03.950Z,"36km NNE of Amboy, Washington",earthquake,0.56,1.14,0.166,2,reviewed,uw,uw
2016-05-17T07:27:40.850Z,41.9792,-119.5363,0.5,3.6,ml,40,85.2,1.082,,nn,nn00544458,2016-05-17T07:33:13.138Z,"70km ESE of Lakeview, Oregon",earthquake,,,,,automatic,nn,nn
2016-05-17T07:15:46.000Z,63.0733,-151.5214,9.9,2.4,ml,,,,0.73,ak,ak13590116,2016-05-17T08:14:54.114Z,"110km NW of Talkeetna, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-05-17T07:15:44.000Z,63.6987,-152.1453,35,2.7,ml,,,,0.88,ak,ak13590120,2016-05-17T08:16:08.077Z,"157km W of Healy, Alaska",earthquake,1.2,39.8,,,automatic,ak,ak
2016-05-17T07:04:37.630Z,19.3641663,-155.2960052,3.05,1.98,ml,41,50,0.02577,0.33,hv,hv61263936,2016-05-17T07:10:19.930Z,"9km SW of Volcano, Hawaii",earthquake,0.32,0.53,0.63,6,automatic,hv,hv
2016-05-17T06:50:35.180Z,38.8073349,-122.8136673,2.01,1.6,md,26,82,0.01221,0.03,nc,nc72636590,2016-05-17T09:11:01.642Z,"5km NW of The Geysers, California",earthquake,0.21,0.33,0.12,8,automatic,nc,nc
2016-05-17T06:44:40.000Z,62.8353,-150.4083,88.8,1.3,ml,,,,0.52,ak,ak13590114,2016-05-17T07:22:42.885Z,"59km NNW of Talkeetna, Alaska",earthquake,0.6,1.3,,,automatic,ak,ak
2016-05-17T06:36:05.460Z,36.6522,-116.3322,6.6,0.4,ml,6,165.84,0.015,,nn,nn00544456,2016-05-17T06:37:05.834Z,"47km SE of Beatty, Nevada",earthquake,,,,,automatic,nn,nn
2016-05-17T06:35:09.230Z,45.3055,-121.6966667,3.62,0.84,ml,6,195,0.03173,0.12,uw,uw61140202,2016-05-17T07:37:40.630Z,"22km ESE of Mount Hood Village, Oregon",earthquake,0.56,0.81,0.105,5,reviewed,uw,uw
2016-05-17T06:33:21.070Z,46.201,-122.1938333,3.82,0.67,ml,10,75,0.002381,0.06,uw,uw61140197,2016-05-17T07:44:56.700Z,"37km NNE of Amboy, Washington",earthquake,0.39,0.95,0.245,12,reviewed,uw,uw
2016-05-17T06:20:51.700Z,19.4213333,-155.2843323,1.09,2.35,ml,17,65,0.003659,0.26,hv,hv61263911,2016-05-17T06:26:41.185Z,"5km WSW of Volcano, Hawaii",earthquake,0.32,0.25,0.32,11,automatic,hv,hv
2016-05-17T05:32:37.000Z,62.9359,-149.3838,58.8,2.1,ml,,,,0.76,ak,ak13590084,2016-05-17T06:34:24.642Z,"55km SSW of Cantwell, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-05-17T04:56:00.460Z,-5.2507,151.8074,58.97,5.1,mb,,36,5.458,0.8,us,us10005hvw,2016-05-17T05:37:11.662Z,"111km SSW of Kokopo, Papua New Guinea",earthquake,8.4,4.9,0.047,146,reviewed,us,us
2016-05-17T04:55:30.050Z,35.972332,-120.9645004,9.9,1.7,md,15,102,0.08032,0.07,nc,nc72636575,2016-05-17T08:20:03.552Z,"28km NNW of Lake Nacimiento, California",earthquake,0.41,1.04,0.53,4,automatic,nc,nc
2016-05-17T04:52:29.700Z,18.3255,-67.2386,24,2.2,Md,4,241.2,0.18595126,0.11,pr,pr16138002,2016-05-17T07:23:11.464Z,"0km ENE of Stella, Puerto Rico",earthquake,4.4,3.6,0,2,reviewed,pr,pr
2016-05-17T04:47:08.698Z,40.6605,-119.4681,8.8,2.1,ml,12,96.57,0.046,0.2048,nn,nn00544451,2016-05-17T05:37:37.771Z,"11km NW of Gerlach-Empire, Nevada",earthquake,,1.3,0.17,8,reviewed,nn,nn
2016-05-17T04:46:24.010Z,34.0455,-117.1606667,9.24,0.87,ml,20,74,0.0413,0.14,ci,ci37569272,2016-05-17T04:50:18.798Z,"2km ESE of Redlands, CA",earthquake,0.28,0.72,0.208,25,automatic,ci,ci
2016-05-17T04:35:13.650Z,33.466,-116.4335,9.4,0.49,ml,17,162,0.05762,0.16,ci,ci37569264,2016-05-17T04:38:58.550Z,"24km NNW of Borrego Springs, CA",earthquake,0.44,0.73,0.089,13,automatic,ci,ci
2016-05-17T04:26:19.560Z,32.8041667,-115.4553333,6.83,1.8,ml,13,142,0.007286,0.23,ci,ci37569256,2016-05-17T04:30:10.257Z,"7km W of Holtville, CA",earthquake,0.89,0.72,0.22,27,automatic,ci,ci
2016-05-17T04:14:16.860Z,33.4533333,-116.4708333,11.56,0.46,ml,11,138,0.07941,0.13,ci,ci37569248,2016-05-17T04:17:48.728Z,"22km ESE of Anza, CA",earthquake,0.4,0.86,0.096,11,automatic,ci,ci
2016-05-17T04:13:32.260Z,45.2933333,-121.7068333,0.35,0.18,md,5,214,0.04246,0.11,uw,uw60125413,2016-05-17T05:02:48.100Z,"22km ESE of Mount Hood Village, Oregon",earthquake,0.56,0.51,0.234,4,reviewed,uw,uw
2016-05-17T04:02:09.460Z,45.3015,-121.6998333,-0.47,1.5,ml,5,99,0.03502,0.12,uw,uw60125408,2016-05-17T04:50:48.650Z,"22km ESE of Mount Hood Village, Oregon",earthquake,0.34,0.61,0.243,4,reviewed,uw,uw
2016-05-17T03:52:15.150Z,35.7286682,-121.0351639,6.82,1.27,md,9,150,0.09638,0.02,nc,nc72636570,2016-05-17T07:54:02.488Z,"14km W of Lake Nacimiento, California",earthquake,0.5,0.97,0.2,5,automatic,nc,nc
2016-05-17T03:43:18.830Z,19.2819996,-154.85466,42.28,2.48,md,51,268,0.183,0.15,hv,hv61263641,2016-05-17T03:46:48.590Z,"21km SSE of Leilani Estates, Hawaii",earthquake,0.69,0.65,0.13,14,automatic,hv,hv
2016-05-17T03:42:34.250Z,33.682,-116.7643333,2.92,0.23,ml,11,140,0.05418,0.17,ci,ci37569232,2016-05-17T03:46:22.136Z,"8km SSW of Idyllwild, CA",earthquake,0.5,2.1,0.145,10,automatic,ci,ci
