time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-15T02:35:36.520Z,38.0349998,-122.4126663,5.02,0.92,md,7,186,0.05903,0.06,nc,nc72635835,2016-05-15T02:50:03.686Z,"8km WNW of Montalvin, California",earthquake,1.07,1.23,0.04,7,automatic,nc,nc
2016-05-15T02:22:02.410Z,34.2141667,-117.5253333,4.63,1.02,ml,13,109,0.02176,0.28,ci,ci37567896,2016-05-15T02:25:56.216Z,"6km SSW of Lytle Creek, CA",earthquake,0.68,2.15,0.315,21,automatic,ci,ci
2016-05-15T02:15:25.170Z,33.2711667,-116.1155,4.06,1.22,ml,31,94,0.2527,0.29,ci,ci37567888,2016-05-15T02:19:07.640Z,"14km N of Ocotillo Wells, CA",earthquake,0.49,2.34,0.082,21,automatic,ci,ci
2016-05-15T02:13:53.370Z,32.7585,-115.4376667,9.38,2.5,ml,18,194,0.04732,0.26,ci,ci37567880,2016-05-15T02:18:06.680Z,"8km SW of Holtville, CA",earthquake,0.66,1.02,0.125,26,automatic,ci,ci
2016-05-15T01:49:09.750Z,33.2261667,-116.0601667,9.71,2.17,ml,59,32,0.1659,0.22,ci,ci37567872,2016-05-15T02:00:12.730Z,"11km NE of Ocotillo Wells, CA",earthquake,0.2,0.88,0.169,26,automatic,ci,ci
2016-05-15T01:45:52.880Z,38.8429985,-122.8286667,1.73,1.14,md,19,87,0.006911,0.02,nc,nc72635820,2016-05-15T02:05:03.567Z,"9km WNW of Cobb, California",earthquake,0.2,0.41,0.07,7,automatic,nc,nc
2016-05-15T01:40:13.000Z,63.0809,-151.6602,0,1.3,ml,,,,0.69,ak,ak13581169,2016-05-15T02:24:17.992Z,"115km NW of Talkeetna, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-05-15T01:38:22.130Z,38.8426666,-122.8290024,1.96,1.96,md,31,56,0.006498,0.03,nc,nc72635815,2016-05-15T02:11:29.381Z,"9km WNW of Cobb, California",earthquake,0.18,0.27,0.12,12,automatic,nc,nc
2016-05-15T01:12:48.990Z,19.3785,-155.2355042,2.52,1.86,ml,26,79,0.006877,0.22,hv,hv61261391,2016-05-15T01:18:33.010Z,"5km S of Volcano, Hawaii",earthquake,0.32,0.28,0.19,5,automatic,hv,hv
2016-05-15T01:10:45.120Z,39.3373,142.1058,53.39,4.7,mb,,134,1.792,0.74,us,us10005hhi,2016-05-15T01:30:33.291Z,"18km E of Otsuchi, Japan",earthquake,7.5,7.5,0.037,222,reviewed,us,us
2016-05-15T01:10:41.850Z,36.2403336,-120.6731644,9.65,1.63,md,10,171,0.06576,0.03,nc,nc72635810,2016-05-15T01:25:02.461Z,"30km WNW of Coalinga, California",earthquake,0.38,0.71,0.21,5,automatic,nc,nc
2016-05-15T00:58:04.800Z,19.0186,-67.5503,9,3.4,Md,24,180,0.94682431,0.37,pr,pr16136000,2016-05-15T01:48:54.808Z,"75km NW of San Antonio, Puerto Rico",earthquake,1.1,2.2,0,17,reviewed,pr,pr
