time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-29T13:47:35.480Z,33.892,-116.158,10.69,0.71,ml,13,95,0.03574,0.3,ci,ci37578040,2016-05-29T13:51:14.646Z,"20km NNE of Indio, CA",earthquake,0.88,1.24,0.108,8,automatic,ci,ci
2016-05-29T13:42:21.910Z,33.7273333,-116.793,19.83,0.44,ml,17,138,0.06766,0.22,ci,ci37578032,2016-05-29T13:45:57.601Z,"7km WSW of Idyllwild, CA",earthquake,0.76,1.06,0.096,11,automatic,ci,ci
2016-05-29T13:30:18.470Z,38.8068352,-122.8178329,2.88,0.94,md,10,139,0.009093,0.02,nc,nc72643006,2016-05-29T13:51:03.668Z,"6km WNW of The Geysers, California",earthquake,0.51,0.75,0.08,2,automatic,nc,nc
2016-05-29T13:25:56.000Z,63.31,-151.3338,0,1.1,ml,,,,0.44,ak,ak13611683,2016-05-29T13:45:15.568Z,"119km W of Cantwell, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-05-29T13:24:18.910Z,38.821167,-122.7665024,1.69,0.76,md,11,67,0.009665,0.03,nc,nc72643001,2016-05-29T13:39:03.646Z,"3km W of Cobb, California",earthquake,0.37,0.69,0.13,3,automatic,nc,nc
2016-05-29T13:16:52.090Z,33.6811667,-116.7148333,15.17,0.24,ml,17,92,0.02993,0.12,ci,ci37578024,2016-05-29T13:20:31.999Z,"7km S of Idyllwild, CA",earthquake,0.38,0.5,0.168,9,automatic,ci,ci
2016-05-29T13:13:31.000Z,61.1258,-150.9324,69.2,1.6,ml,,,,0.55,ak,ak13611677,2016-05-29T13:45:13.933Z,"52km NNE of Nikiski, Alaska",earthquake,0.2,0.5,,,automatic,ak,ak
2016-05-29T13:10:59.800Z,37.2787,-116.7787,7,0.7,ml,8,254.39,0.302,,nn,nn00545897,2016-05-29T13:12:24.106Z,"41km N of Beatty, Nevada",earthquake,,,,,automatic,nn,nn
2016-05-29T13:06:42.540Z,38.8426666,-122.8303299,1.64,1.02,md,17,87,0.005727,0.03,nc,nc72642991,2016-05-29T13:37:02.640Z,"9km WNW of Cobb, California",earthquake,0.25,0.45,0.02,4,automatic,nc,nc
2016-05-29T12:56:17.000Z,62.4167,-149.1349,10.5,1,ml,,,,0.33,ak,ak13611676,2016-05-29T13:26:40.269Z,"46km NE of Y, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2016-05-29T12:48:43.000Z,62.6769,-148.3767,48.6,1.6,ml,,,,0.45,ak,ak13611671,2016-05-29T13:07:46.336Z,"84km SSE of Cantwell, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-05-29T12:38:46.000Z,60.233,-152.0105,53.1,1.3,ml,,,,0.36,ak,ak13611668,2016-05-29T13:07:47.758Z,"41km WSW of Cohoe, Alaska",earthquake,0.6,1.4,,,automatic,ak,ak
2016-05-29T12:38:04.000Z,59.9556,-141.0145,4.5,1.8,ml,,,,1.05,ak,ak13611667,2016-05-29T13:07:47.171Z,"79km E of Cape Yakataga, Alaska",earthquake,0.8,0.3,,,automatic,ak,ak
2016-05-29T11:57:39.160Z,34.2411667,-118.3215,13.99,1.22,ml,21,94,0.01601,0.11,ci,ci37577992,2016-05-29T12:08:42.960Z,"3km SW of Sunland, CA",earthquake,0.25,0.39,0.171,33,automatic,ci,ci
2016-05-29T11:53:58.000Z,63.5472,-147.621,3,1.3,ml,,,,0.73,ak,ak13611665,2016-05-29T12:10:45.107Z,"68km ENE of Cantwell, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-05-29T11:40:35.580Z,33.7043333,-116.8285,14.72,0.57,ml,18,85,0.07587,0.17,ci,ci37577976,2016-05-29T11:44:12.193Z,"8km SE of Valle Vista, CA",earthquake,0.51,0.74,0.1,18,automatic,ci,ci
2016-05-29T11:37:13.300Z,32.8916,-100.8581,2.37,2.6,mb_lg,,95,1.058,0.44,us,us20005z0h,2016-05-29T11:51:28.282Z,"20km NNE of Snyder, Texas",earthquake,4.9,7.3,0.071,52,reviewed,us,us
2016-05-29T11:06:24.000Z,58.2707,-155.1377,0,1.8,ml,,,,0.26,ak,ak13611661,2016-05-29T11:34:28.177Z,"100km ESE of King Salmon, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-05-29T11:05:41.450Z,38.8433342,-122.8379974,1.79,1.01,md,17,92,0.005128,0.01,nc,nc72642986,2016-05-29T11:36:02.381Z,"10km WNW of Cobb, California",earthquake,0.24,0.49,0.07,5,automatic,nc,nc
2016-05-29T11:05:16.230Z,33.864,-116.8683333,10.26,0.7,ml,13,198,0.06639,0.28,ci,ci37577960,2016-05-29T11:08:52.514Z,"7km S of Banning, CA",earthquake,0.96,1.35,0.212,10,automatic,ci,ci
2016-05-29T10:52:56.000Z,60.1481,-140.4342,4,2.9,ml,,,,0.84,ak,ak13611651,2016-05-29T11:17:02.053Z,"77km NNW of Yakutat, Alaska",earthquake,0.6,0.2,,,automatic,ak,ak
2016-05-29T10:16:37.000Z,59.3385,-153.4537,6.1,0.5,ml,,,,0.35,ak,ak13611647,2016-05-29T10:33:49.059Z,"94km ESE of Old Iliamna, Alaska",earthquake,1.7,0.9,,,automatic,ak,ak
2016-05-29T10:12:50.000Z,64.7958,-147.3226,15.4,0.2,ml,,,,0.18,ak,ak13611646,2016-05-29T10:33:48.161Z,"5km NNE of North Pole, Alaska",earthquake,0.6,0.8,,,automatic,ak,ak
2016-05-29T09:51:34.125Z,38.9978,-118.7446,3,1.1,ml,9,113.7,0.386,,nn,nn00545894,2016-05-29T09:52:53.531Z,"36km E of Yerington, Nevada",earthquake,,,0.16,6,automatic,nn,nn
2016-05-29T09:49:40.700Z,38.8428345,-122.8521652,5.25,0.58,md,9,123,0.01316,0.03,nc,nc72642981,2016-05-29T10:20:03.184Z,"11km WNW of Cobb, California",earthquake,0.71,1.32,,1,automatic,nc,nc
2016-05-29T09:48:56.080Z,38.3912,-119.4038,12,1.3,ml,6,144.57,0.609,,nn,nn00545893,2016-05-29T09:50:37.625Z,"21km NW of Bridgeport, California",earthquake,,,,,automatic,nn,nn
2016-05-29T09:44:24.000Z,59.2656,-153.7696,125.7,2.4,ml,,,,0.5,ak,ak13611637,2016-05-29T10:16:17.913Z,"84km SE of Old Iliamna, Alaska",earthquake,0.7,0.5,,,automatic,ak,ak
2016-05-29T09:24:24.690Z,36.0948333,-89.765,6.83,2.1,md,47,34,0.05686,0.12,nm,nm60118967,2016-05-29T12:55:12.890Z,"5km ENE of Steele, Missouri",earthquake,0.2,0.51,0.168,25,reviewed,nm,nm
2016-05-29T09:17:55.000Z,60.3343,-140.693,2.1,2.3,ml,,,,0.7,ak,ak13611633,2016-05-29T09:38:56.844Z,"100km ENE of Cape Yakataga, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-05-29T09:08:52.000Z,58.219,-155.2397,0.6,2.4,ml,,,,1.17,ak,ak13611630,2016-05-29T09:38:56.005Z,"98km ESE of King Salmon, Alaska",earthquake,0.9,0.8,,,automatic,ak,ak
2016-05-29T08:58:52.680Z,34.033,-116.7368333,11.12,0.58,ml,14,149,0.2864,0.24,ci,ci37577952,2016-05-29T09:02:38.648Z,"14km NNE of Cabazon, CA",earthquake,0.52,5.47,0.121,5,automatic,ci,ci
2016-05-29T08:27:33.350Z,32.0229988,-115.2116699,1.42,3.61,mlr,22,262,0.3019,0.41,ci,ci37577944,2016-05-29T08:41:54.629Z,"23km S of Alberto Oviedo Mota, B.C., MX",earthquake,2.06,3.25,0.269,22,reviewed,ci,ci
2016-05-29T08:16:02.000Z,62.2855,-150.9607,70,1.8,ml,,,,0.66,ak,ak13611454,2016-05-29T08:44:41.767Z,"44km W of Talkeetna, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-05-29T08:06:42.510Z,33.5721667,-116.7145,-0.15,0.23,ml,12,98,0.0202,0.26,ci,ci37577936,2016-05-29T08:10:33.422Z,"4km WNW of Anza, CA",earthquake,0.56,31.61,0.154,6,automatic,ci,ci
2016-05-29T07:37:05.220Z,33.4635,-116.4738333,7.38,0.75,ml,27,105,0.07202,0.17,ci,ci37577928,2016-05-29T07:40:38.338Z,"21km ESE of Anza, CA",earthquake,0.26,0.85,0.083,21,automatic,ci,ci
2016-05-29T07:16:25.520Z,33.4615,-116.486,6.03,1.09,ml,46,75,0.07969,0.22,ci,ci37577920,2016-05-29T07:20:03.635Z,"20km ESE of Anza, CA",earthquake,0.23,0.58,0.146,27,automatic,ci,ci
2016-05-29T06:45:59.910Z,36.0551,70.8097,92.05,4.5,mb,,81,1.622,0.78,us,us20005z01,2016-05-29T07:21:17.154Z,"4km NE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,6.3,6.5,0.06,80,reviewed,us,us
2016-05-29T06:44:30.830Z,33.6741667,-116.7498333,14.31,0.67,ml,25,67,0.04739,0.13,ci,ci37577912,2016-05-29T06:48:05.937Z,"8km SSW of Idyllwild, CA",earthquake,0.25,0.45,0.232,20,automatic,ci,ci
2016-05-29T06:34:30.440Z,38.7651672,-122.7421646,2.15,1.55,md,19,61,0.01256,0.03,nc,nc72642966,2016-05-29T07:05:02.751Z,"1km SE of The Geysers, California",earthquake,0.22,0.42,0.08,6,automatic,nc,nc
2016-05-29T06:34:13.930Z,-20.4974,-63.2433,562.89,4.3,mb,,43,5.198,0.9,us,us20005yzy,2016-05-29T06:51:56.741Z,"9km SSE of Boyuibe, Bolivia",earthquake,10.8,6.9,0.038,196,reviewed,us,us
2016-05-29T06:25:49.000Z,60.2001,-141.32,1.7,1,ml,,,,0.99,ak,ak13611279,2016-05-29T06:41:04.789Z,"63km ENE of Cape Yakataga, Alaska",earthquake,0.4,5.7,,,automatic,ak,ak
2016-05-29T06:24:58.790Z,33.4123333,-116.3445,11.47,0.57,ml,19,172,0.1299,0.18,ci,ci37577904,2016-05-29T06:28:42.595Z,"18km N of Borrego Springs, CA",earthquake,0.5,1.17,0.13,15,automatic,ci,ci
2016-05-29T06:19:56.000Z,60.2322,-141.3554,14.1,0.9,ml,,,,0.44,ak,ak13611277,2016-05-29T06:41:03.671Z,"62km ENE of Cape Yakataga, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-05-29T06:18:17.320Z,32.4296667,-115.4075,1.06,2.06,ml,17,170,0.08728,0.26,ci,ci37577896,2016-05-29T06:22:18.476Z,"16km SSW of Puebla, B.C., MX",earthquake,0.83,31.61,0.172,27,automatic,ci,ci
2016-05-29T06:02:39.660Z,36.3499985,-120.538002,11.04,1.74,md,14,128,0.1307,0.16,nc,nc72642956,2016-05-29T06:32:02.675Z,"28km NW of Coalinga, California",earthquake,1.1,0.63,0.19,6,automatic,nc,nc
2016-05-29T05:58:51.000Z,61.5721,-146.3645,30.6,1.3,ml,,,,0.68,ak,ak13611273,2016-05-29T06:23:17.900Z,"49km N of Valdez, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-05-29T05:58:39.120Z,10.6169,-40.9928,10,5,mb,,43,17.105,0.73,us,us20005yzt,2016-05-29T06:23:30.881Z,"Northern Mid-Atlantic Ridge",earthquake,10.9,1.9,0.027,428,reviewed,us,us
2016-05-29T05:54:25.000Z,60.0695,-147.9104,10.7,1.9,ml,,,,0.78,ak,ak13611271,2016-05-29T06:23:17.033Z,"83km E of Bear Creek, Alaska",earthquake,0.7,0.3,,,automatic,ak,ak
2016-05-29T05:51:33.730Z,19.4838333,-155.4389954,6.78,1.98,ml,50,44,0.04863,0.21,hv,hv61277601,2016-05-29T05:57:15.280Z,"21km WNW of Volcano, Hawaii",earthquake,0.31,0.96,0.15,5,automatic,hv,hv
