time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-14T05:52:25.410Z,38.8240013,-122.8446655,1.7,1.14,md,17,68,0.01623,0.03,nc,nc72635460,2016-05-14T05:54:09.120Z,"9km NW of The Geysers, California",earthquake,0.21,0.56,0.09,4,automatic,nc,nc
2016-05-14T05:46:08.600Z,38.762001,-122.7388306,1.58,0.92,md,14,118,0.01028,0.02,nc,nc72635455,2016-05-14T05:53:02.621Z,"2km SE of The Geysers, California",earthquake,0.23,0.5,0.03,3,automatic,nc,nc
2016-05-14T05:34:10.120Z,35.346,-117.9186667,6.68,2.1,ml,31,52,0.09848,0.2,ci,ci37567312,2016-05-14T05:45:02.770Z,"25km NNE of California City, CA",earthquake,0.24,0.78,0.141,26,automatic,ci,ci
2016-05-14T04:50:59.180Z,38.8246651,-122.8588333,1.79,0.81,md,8,77,0.003258,0.02,nc,nc72635435,2016-05-14T05:06:03.143Z,"10km WNW of The Geysers, California",earthquake,0.43,0.59,0.23,2,automatic,nc,nc
2016-05-14T04:35:00.000Z,59.7262,-153.1716,110.6,1.8,ml,,,,0.26,ak,ak13575004,2016-05-14T05:24:13.800Z,"75km W of Anchor Point, Alaska",earthquake,0.8,0.3,,,automatic,ak,ak
2016-05-14T04:32:39.000Z,60.4637,-150.875,55.7,1.5,ml,,,,0.39,ak,ak13575001,2016-05-14T05:24:08.610Z,"10km SW of Sterling, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-05-14T04:32:02.570Z,46.1951667,-122.1816667,4.6,0.33,ml,10,139,0.007997,0.09,uw,uw61138537,2016-05-14T04:45:03.500Z,"37km NNE of Amboy, Washington",earthquake,0.49,0.89,0.077,10,reviewed,uw,uw
2016-05-14T04:30:15.370Z,19.1246662,-155.4561615,30.47,1.75,md,30,173,0.0311,0.17,hv,hv61260681,2016-05-14T04:33:36.160Z,"9km SSE of Pahala, Hawaii",earthquake,0.64,0.87,0.08,4,automatic,hv,hv
2016-05-14T04:26:04.000Z,62.2105,-148.2007,28.1,1.5,ml,,,,0.56,ak,ak13574999,2016-05-14T05:24:09.885Z,"57km NE of Sutton-Alpine, Alaska",earthquake,0.4,0.2,,,automatic,ak,ak
2016-05-14T04:23:29.840Z,47.9621667,-122.411,25.947,1.76,ml,22,70,0.1461,0.13,uw,uw61138532,2016-05-14T04:50:52.660Z,"8km WNW of Mukilteo, Washington",earthquake,0.34,0.91,0.132,27,reviewed,uw,uw
