time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-29T00:17:47.690Z,38.8125,-122.810997,3.01,1.44,md,27,71,0.01307,0.02,nc,nc72628430,2016-04-29T00:53:02.897Z,"6km NW of The Geysers, California",earthquake,0.19,0.42,0.12,7,automatic,nc,nc
2016-04-29T00:13:48.000Z,64.9613,-147.7884,19.3,1.1,ml,,,,0.31,ak,ak13502724,2016-04-29T00:33:44.001Z,"11km N of College, Alaska",earthquake,0.5,0.4,,,automatic,ak,ak
2016-04-28T23:59:07.500Z,37.5396667,-118.8951667,-1.42,0.31,md,10,257,0.07268,0.03,nc,nc72628425,2016-04-29T00:34:01.076Z,"13km SSE of Mammoth Lakes, California",earthquake,1.03,1.13,0.052,10,reviewed,nc,nc
2016-04-28T23:21:50.790Z,45.5846667,-122.203,-0.62,1.36,ml,11,118,0.2153,0.36,uw,uw61147496,2016-04-28T23:40:54.630Z,"11km E of Washougal, Washington",explosion,1.09,31.61,0.145,11,reviewed,uw,uw
2016-04-28T23:19:09.470Z,33.4946667,-116.9023333,9.78,0.72,ml,19,60,0.1425,0.09,ci,ci37337399,2016-04-28T23:57:29.190Z,"7km NNW of Aguanga, CA",earthquake,0.15,0.74,0.097,14,reviewed,ci,ci
2016-04-28T23:11:19.000Z,64.996,-147.3336,0,1.9,ml,,,,0.76,ak,ak13502695,2016-04-28T23:30:39.049Z,"23km NNE of Badger, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-04-28T22:58:39.600Z,47.1753333,-122.1886667,15.29,1.02,ml,12,130,0.09408,0.17,uw,uw61147491,2016-04-28T23:28:07.590Z,"0km SW of Bonney Lake, Washington",earthquake,0.43,0.76,0.177,8,reviewed,uw,uw
2016-04-28T22:52:03.500Z,14.1167,145.3282,124.94,4.6,mb,,95,0.688,0.6,us,us10005cax,2016-04-28T23:43:44.353Z,"14km ESE of Rota, Northern Mariana Islands",earthquake,8.5,6.7,0.059,85,reviewed,us,us
2016-04-28T22:25:16.000Z,63.0801,-151.4331,0,1.8,ml,,,,0.77,ak,ak13502649,2016-04-28T22:39:36.665Z,"108km NW of Talkeetna, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-04-28T22:09:22.000Z,62.9118,-148.3115,55.8,1.8,ml,,,,0.7,ak,ak13502636,2016-04-28T22:27:25.594Z,"62km SSE of Cantwell, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-04-28T22:00:45.720Z,38.7808342,-122.7884979,10.82,0.31,md,7,185,0.01363,0.05,nc,nc72628420,2016-04-28T23:00:04.972Z,"2km W of The Geysers, California",earthquake,2.03,6.39,0.22,2,automatic,nc,nc
2016-04-28T22:00:29.720Z,45.7351667,-118.5428333,18.55,1.91,ml,8,162,0.2255,0.21,uw,uw61147446,2016-04-28T23:29:40.600Z,"9km SSW of Athena, Oregon",earthquake,0.58,0.92,0.155,9,reviewed,uw,uw
2016-04-28T21:58:15.632Z,38.4765,-118.3814,4.7,0.5,ml,4,178.6,0.054,0.0152,nn,nn00542223,2016-04-28T22:08:01.433Z,"21km ESE of Hawthorne, Nevada",earthquake,,20.1,0,1,reviewed,nn,nn
2016-04-28T21:45:23.800Z,40.174,-121.0533333,3.56,2.51,md,23,87,0.183,0.1,nc,nc72628415,2016-04-29T00:33:07.041Z,"9km WNW of Greenville, California",earthquake,0.31,1.66,0.168,47,reviewed,nc,nc
2016-04-28T21:43:55.450Z,47.507,-122.0003333,1.91,1.44,ml,12,112,0.08752,0.25,uw,uw61147431,2016-04-28T23:33:50.650Z,"3km SE of Issaquah, Washington",earthquake,0.5,0.74,0.193,12,reviewed,uw,uw
2016-04-28T21:23:16.000Z,59.3593,-154.5942,183.2,2.5,ml,,,,0.61,ak,ak13502593,2016-04-28T21:39:33.767Z,"47km SSE of Old Iliamna, Alaska",earthquake,6.7,2.2,,,automatic,ak,ak
2016-04-28T21:22:48.270Z,49.4095,-120.5223333,-0.53,2.05,ml,5,223,0.5993,0.23,uw,uw61147421,2016-04-28T23:35:35.850Z,"5km S of Princeton, Canada",explosion,2.57,31.61,0.16,9,reviewed,uw,uw
2016-04-28T21:18:51.550Z,37.3866667,-118.8,9.27,0.96,md,20,167,0.09239,0.08,nc,nc72628405,2016-04-28T22:31:01.899Z,"30km W of West Bishop, California",earthquake,0.35,1.25,0.156,17,reviewed,nc,nc
2016-04-28T21:15:44.850Z,37.321,-122.101,-0.32,1.75,md,19,74,0.01451,0.04,nc,nc72628400,2016-04-29T00:23:26.789Z,"11km E of Quarry near Portola Valley, CA",quarry blast,0.11,31.61,0.208,17,reviewed,nc,nc
2016-04-28T21:11:41.460Z,36.0073333,-117.8018333,1.97,1.26,ml,8,148,0.0346,0.04,ci,ci37139532,2016-04-28T22:43:44.834Z,"12km NE of Little Lake, CA",earthquake,0.2,0.2,0.083,5,reviewed,ci,ci
2016-04-28T21:10:54.370Z,36.0095,-117.803,1.67,1.52,ml,21,128,0.03438,0.12,ci,ci37337375,2016-04-28T22:39:38.553Z,"12km NE of Little Lake, CA",earthquake,0.18,0.17,0.126,23,reviewed,ci,ci
2016-04-28T20:22:08.124Z,36.8011,-116.2551,5.8,1.5,ml,11,173.5,0.081,0.1437,nn,nn00542212,2016-04-28T20:35:52.273Z,"46km ESE of Beatty, Nevada",earthquake,,3.3,0.86,6,reviewed,nn,nn
2016-04-28T20:15:10.520Z,-7.5267,128.2282,155.11,4.7,mb,,87,3.076,0.73,us,us10005c99,2016-04-28T22:43:48.214Z,"Kepulauan Barat Daya, Indonesia",earthquake,10,9,0.087,40,reviewed,us,us
2016-04-28T20:14:47.800Z,-36.21,-97.1107,10,4.7,mb,,148,19.883,0.61,us,us10005c9b,2016-04-28T22:17:32.784Z,"West Chile Rise",earthquake,9.1,1.9,0.055,102,reviewed,us,us
2016-04-28T20:10:30.130Z,34.0311667,-117.1003333,18.96,1.08,ml,29,107,0.1341,0.18,ci,ci37337367,2016-04-28T20:51:44.255Z,"5km W of Yucaipa, CA",earthquake,0.31,0.41,0.153,11,reviewed,ci,ci
2016-04-28T20:07:45.020Z,36.5658333,-121.0398333,7.12,2.14,md,40,49,0.01263,0.08,nc,nc72628395,2016-04-28T23:57:04.295Z,"30km ENE of Soledad, California",earthquake,0.19,0.22,0.187,49,reviewed,nc,nc
