time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-10T02:36:54.000Z,36.9033,-116.7147,58,1.3,ml,12,83.33,0.246,,nn,nn00539928,2016-04-10T02:38:20.071Z,"4km E of Beatty, Nevada",earthquake,,,,,automatic,nn,nn
2016-04-10T02:31:39.460Z,38.8105011,-122.793335,2.61,1.24,md,24,56,0.00296,0.02,nc,nc72620200,2016-04-10T02:44:04.746Z,"4km NW of The Geysers, California",earthquake,0.25,0.4,0.13,8,automatic,nc,nc
2016-04-10T02:21:27.310Z,38.7929993,-122.7256699,1.73,0.86,md,7,131,0.007239,0.02,nc,nc72620190,2016-04-10T02:52:04.762Z,"3km S of Cobb, California",earthquake,0.45,0.82,0.15,3,automatic,nc,nc
2016-04-10T02:16:46.280Z,35.0326667,-118.2511667,9.95,1.25,ml,30,37,0.08525,0.23,ci,ci37547496,2016-04-10T02:27:29.650Z,"7km WSW of Mojave, CA",earthquake,0.34,0.81,0.234,24,automatic,ci,ci
2016-04-10T02:14:36.110Z,-4.1437,102.2695,55.3,5.7,mwp,,37,0.717,1.11,us,us20005gqv,2016-04-10T02:39:57.668Z,"37km S of Bengkulu, Indonesia",earthquake,6.7,5.3,,,reviewed,us,us
2016-04-10T02:08:24.900Z,17.8169,-66.9264,2,2.7,Md,13,237.6,0.16349338,0.2,pr,pr16101000,2016-04-10T02:24:29.453Z,"17km S of Guanica, Puerto Rico",earthquake,0.8,0.9,0,11,reviewed,pr,pr
2016-04-10T01:47:07.000Z,63.1401,-149.6466,95.2,1.9,ml,,,,0.52,ak,ak13422431,2016-04-10T02:13:58.073Z,"44km SW of Cantwell, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-04-10T01:43:06.000Z,64.6026,-147.0032,2.2,1,ml,,,,0.97,ak,ak13422430,2016-04-10T01:58:41.459Z,"7km SSE of Eielson Air Force Base, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-04-10T01:32:21.610Z,34.1006667,-117.4621667,4.04,1.01,ml,26,38,0.111,0.2,ci,ci37547488,2016-04-10T01:37:13.939Z,"0km NW of Fontana, CA",earthquake,0.33,1.16,0.152,27,automatic,ci,ci
2016-04-10T01:25:23.340Z,38.3902,-119.3962,3.1,1.6,ml,9,128.82,0.59,,nn,nn00539925,2016-04-10T01:26:49.975Z,"20km NW of Bridgeport, California",earthquake,,,,,automatic,nn,nn
2016-04-10T00:55:56.280Z,37.6396675,-118.9321671,4.56,0.9,md,8,96,0.02588,0.01,nc,nc72620175,2016-04-10T02:04:04.643Z,"3km ESE of Mammoth Lakes, California",earthquake,0.9,2.81,0.14,8,automatic,nc,nc
2016-04-10T00:48:37.420Z,33.4695,-116.471,-0.2,0.16,ml,11,113,0.1125,0.19,ci,ci37547480,2016-04-10T00:53:36.391Z,"21km ESE of Anza, CA",earthquake,0.47,31.61,0.118,6,automatic,ci,ci
2016-04-10T00:13:32.950Z,34.0441667,-118.16,11.41,1.54,ml,30,118,0.03371,0.22,ci,ci37547472,2016-04-10T00:24:46.990Z,"2km NNE of East Los Angeles, CA",earthquake,0.41,0.47,0.16,28,automatic,ci,ci
2016-04-10T00:04:28.640Z,38.8251648,-122.7971649,2.4,0.9,md,9,125,0.02194,0.01,nc,nc72620165,2016-04-10T01:12:06.513Z,"6km W of Cobb, California",earthquake,0.37,0.59,0.13,4,automatic,nc,nc
2016-04-09T23:53:31.760Z,33.6373333,-116.7391667,15.01,0.42,ml,24,71,0.04825,0.13,ci,ci37547464,2016-04-09T23:58:28.695Z,"11km NNW of Anza, CA",earthquake,0.29,0.55,0.16,14,automatic,ci,ci
2016-04-09T23:45:42.720Z,33.9566667,-116.9431667,17.61,0.96,ml,26,81,0.09218,0.21,ci,ci37547456,2016-04-09T23:50:20.533Z,"4km NE of Beaumont, CA",earthquake,0.38,0.78,0.133,30,automatic,ci,ci
2016-04-09T23:41:02.000Z,38.836834,-122.7963333,1.75,1.58,md,21,68,0.0166,0.03,nc,nc72620155,2016-04-10T00:20:06.365Z,"6km WNW of Cobb, California",earthquake,0.22,0.37,0.03,7,automatic,nc,nc
2016-04-09T23:32:42.440Z,35.6634,-97.18,2.92,2.6,mb_lg,,85,0.012,0.18,us,us20005gqd,2016-04-10T00:32:07.328Z,"1km E of Luther, Oklahoma",earthquake,1.2,1.7,0.088,34,reviewed,us,us
2016-04-09T23:32:33.210Z,35.6757,-97.169,6.53,2.6,mb_lg,,60,0.027,0.41,us,us20005gqc,2016-04-09T23:40:44.345Z,"2km ENE of Luther, Oklahoma",earthquake,1.3,7.7,0.084,37,reviewed,us,us
2016-04-09T23:23:20.610Z,38.8303337,-122.7808304,0.78,0.54,md,10,57,0.008528,0.02,nc,nc72620150,2016-04-09T23:54:04.291Z,"5km W of Cobb, California",earthquake,0.31,1,0.02,2,automatic,nc,nc
2016-04-09T23:18:26.000Z,63.4909,-147.2038,0,1.4,ml,,,,0.78,ak,ak13422376,2016-04-09T23:37:31.863Z,"87km E of Cantwell, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-04-09T23:13:59.000Z,63.4844,-147.2094,0,2,ml,,,,0.7,ak,ak13422369,2016-04-09T23:37:31.005Z,"87km E of Cantwell, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-04-09T23:13:51.000Z,60.9965,-147.8188,23.3,2.1,ml,,,,0.66,ak,ak13422367,2016-04-09T23:28:54.127Z,"53km ENE of Whittier, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-04-09T23:04:43.400Z,17.8731,-67.193,9,2.8,Md,17,255.6,0.15451023,0.17,pr,pr16100018,2016-04-09T23:43:21.860Z,"11km S of Pole Ojea, Puerto Rico",earthquake,0.7,0.7,0,13,reviewed,pr,pr
