time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-12T00:49:12.290Z,37.8982,-118.4598,7.4,0.8,ml,11,121.33,0.199,,nn,nn00543835,2016-05-12T00:51:39.130Z,"52km ENE of Mammoth Lakes, California",earthquake,,,,,automatic,nn,nn
2016-05-12T00:35:55.150Z,34.1905,-117.6355,8.53,0.91,ml,26,54,0.05185,0.12,ci,ci37564952,2016-05-12T00:52:39.278Z,"9km NW of Rancho Cucamonga, CA",earthquake,0.2,0.39,0.129,15,reviewed,ci,ci
2016-05-12T00:22:50.690Z,18.9580002,-155.5635071,39.21,2.27,md,43,235,0.101,0.16,hv,hv61258021,2016-05-12T00:26:07.150Z,"24km ESE of Hawaiian Ocean View, Hawaii",earthquake,0.83,1.3,0.16,7,automatic,hv,hv
2016-05-12T00:21:44.230Z,35.9812,-115.0185,0.1,1.4,ml,21,277.55,0.46,,nn,nn00543834,2016-05-12T00:23:37.638Z,"7km SSW of Henderson, Nevada",earthquake,,,,,automatic,nn,nn
2016-05-12T00:18:37.870Z,34.9502,33.5113,6.33,4.3,mb,,120,0.148,0.54,us,us10005gp8,2016-05-12T00:55:07.925Z,"4km E of Psevdhas, Cyprus",earthquake,5.5,4.8,0.111,23,reviewed,us,us
2016-05-12T00:01:32.320Z,38.7605019,-122.7323303,2.05,0.78,md,8,129,0.01737,0.02,nc,nc72634080,2016-05-12T00:12:02.042Z,"2km SE of The Geysers, California",earthquake,0.74,0.94,0.24,4,automatic,nc,nc
2016-05-11T23:55:47.840Z,32.82,-115.5895,11.79,1.69,ml,27,129,0.08478,0.13,ci,ci37564928,2016-05-12T00:29:31.991Z,"4km SSW of Imperial, CA",earthquake,0.25,0.31,0.23,23,reviewed,ci,ci
2016-05-11T23:45:06.090Z,38.8121681,-122.8151703,2.54,1.75,md,30,77,0.01143,0.03,nc,nc72634075,2016-05-12T00:06:02.035Z,"6km NW of The Geysers, California",earthquake,0.19,0.34,0.13,11,automatic,nc,nc
2016-05-11T23:41:09.380Z,32.6698333,-115.816,8.59,2.18,ml,39,154,0.09236,0.21,ci,ci37564912,2016-05-12T00:24:40.639Z,"18km ESE of Ocotillo, CA",earthquake,0.3,0.5,0.161,21,reviewed,ci,ci
2016-05-11T23:33:34.080Z,33.4928333,-116.4865,13.93,0.69,ml,23,96,0.05924,0.14,ci,ci37564896,2016-05-12T00:18:26.475Z,"19km ESE of Anza, CA",earthquake,0.28,0.43,0.154,17,reviewed,ci,ci
2016-05-11T23:18:48.050Z,38.8580017,-122.7983322,1.54,1.09,md,16,109,0.003274,0.03,nc,nc72634070,2016-05-11T23:43:02.994Z,"7km WNW of Cobb, California",earthquake,0.26,0.29,0.18,5,automatic,nc,nc
2016-05-11T23:11:13.000Z,64.9903,-147.3308,0,1.7,ml,,,,0.68,ak,ak13554413,2016-05-12T00:07:47.291Z,"23km NNE of Badger, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-05-11T23:11:00.590Z,38.8123322,-122.8188324,3.03,0.55,md,8,95,0.008792,0.02,nc,nc72634065,2016-05-11T23:24:02.947Z,"6km NW of The Geysers, California",earthquake,0.54,1.18,,1,automatic,nc,nc
2016-05-11T23:07:26.320Z,36.3934,-97.3358,2.38,2.9,mb_lg,,37,0.379,0.36,us,us10005gnu,2016-05-11T23:19:26.291Z,"12km NNW of Perry, Oklahoma",earthquake,1.6,7.8,0.058,77,reviewed,us,us
2016-05-11T22:48:28.000Z,63.1452,-150.6286,117.1,1.2,ml,,,,0.49,ak,ak13554384,2016-05-11T23:31:05.858Z,"88km WSW of Cantwell, Alaska",earthquake,0.8,1.7,,,automatic,ak,ak
2016-05-11T22:35:20.600Z,20.8509,-103.3575,10,4.5,mb,,168,2.045,1.13,us,us10005gn4,2016-05-11T23:58:48.255Z,"11km W of Ixtlahuacan del Rio, Mexico",earthquake,8.5,1.9,0.035,238,reviewed,us,us
2016-05-11T22:34:27.040Z,33.5011667,-116.4981667,14.13,0.05,ml,13,132,0.06252,0.12,ci,ci37564872,2016-05-12T00:40:02.905Z,"17km ESE of Anza, CA",earthquake,0.5,0.61,0.094,8,reviewed,ci,ci
2016-05-11T22:33:35.730Z,33.4966667,-116.5003333,14.65,0.88,ml,30,92,0.06586,0.11,ci,ci37564856,2016-05-12T00:07:57.050Z,"17km ESE of Anza, CA",earthquake,0.2,0.3,0.118,23,reviewed,ci,ci
2016-05-11T22:29:25.140Z,38.8236656,-122.8246689,0.53,0.88,md,11,73,0.008112,0.03,nc,nc72634055,2016-05-11T23:31:02.962Z,"7km NW of The Geysers, California",earthquake,0.26,0.6,,1,automatic,nc,nc
2016-05-11T22:29:07.780Z,19.3353329,-155.8594971,9.89,2.15,md,40,165,0.07223,0.36,hv,hv61257996,2016-05-11T22:32:23.150Z,"13km S of Honaunau-Napoopoo, Hawaii",earthquake,0.75,0.68,0.14,17,automatic,hv,hv
