time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-05-27T02:42:29.980Z,32.79,-115.4466667,7.89,1.65,ml,14,78,0.01528,0.19,ci,ci37576088,2016-05-27T02:46:24.039Z,"7km WSW of Holtville, CA",earthquake,0.7,0.52,0.186,20,automatic,ci,ci
2016-05-27T02:39:51.930Z,32.7725,-115.4441667,7.63,1.61,ml,15,149,0.0328,0.2,ci,ci37576080,2016-05-27T02:43:49.211Z,"7km SW of Holtville, CA",earthquake,0.65,0.8,0.173,25,automatic,ci,ci
2016-05-27T02:36:00.380Z,33.7163333,-116.8138333,14.26,0.78,ml,25,89,0.08324,0.19,ci,ci37576072,2016-05-27T02:39:41.165Z,"8km ESE of Valle Vista, CA",earthquake,0.36,0.62,0.207,25,automatic,ci,ci
2016-05-27T02:22:27.400Z,19.4328327,-155.8999939,5.45,2.13,ml,29,174,0.0571,0.35,hv,hv61274486,2016-05-27T02:35:39.873Z,"4km SW of Honaunau-Napoopoo, Hawaii",earthquake,0.63,0.99,0.13,6,automatic,hv,hv
2016-05-27T02:00:23.000Z,60.1573,-141.3262,0,1.1,ml,,,,0.7,ak,ak13607496,2016-05-27T02:26:44.816Z,"62km E of Cape Yakataga, Alaska",earthquake,0.6,185.5,,,automatic,ak,ak
2016-05-27T01:26:35.600Z,36.4518,-98.7445,4.67,2.7,mb_lg,,70,0.018,0.25,us,us20005yci,2016-05-27T01:40:11.020Z,"31km NW of Fairview, Oklahoma",earthquake,1.9,5.1,0.066,60,reviewed,us,us
2016-05-27T01:03:06.530Z,33.4696667,-116.495,5.75,1.5,ml,51,74,0.0789,0.21,ci,ci37576056,2016-05-27T01:13:50.010Z,"19km ESE of Anza, CA",earthquake,0.21,0.56,0.143,26,automatic,ci,ci
2016-05-27T00:54:08.000Z,65.2695,-148.8671,0,1.3,ml,,,,0.71,ak,ak13607477,2016-05-27T01:12:50.076Z,"61km NW of Ester, Alaska",earthquake,0.2,0.4,,,automatic,ak,ak
2016-05-27T00:48:40.020Z,47.7456667,-122.8118333,20.03,0.75,ml,6,210,0.1117,0.23,uw,uw61144832,2016-05-27T01:49:45.402Z,"11km N of Seabeck, Washington",earthquake,1.15,1.88,0.085,3,reviewed,uw,uw
2016-05-27T00:32:42.310Z,33.4046667,-116.9431667,13.6,0.99,ml,37,35,0.07578,0.19,ci,ci37576040,2016-05-27T00:56:44.388Z,"8km WSW of Aguanga, CA",earthquake,0.21,0.52,0.121,24,reviewed,ci,ci
2016-05-27T00:01:34.940Z,33.4805,-116.4348333,14.8,0.43,ml,18,115,0.04346,0.13,ci,ci37576016,2016-05-27T00:25:45.069Z,"23km SSW of La Quinta, CA",earthquake,0.44,0.55,0.047,6,reviewed,ci,ci
2016-05-26T23:26:29.940Z,36.2013333,-117.8801667,1.43,1.15,ml,14,107,0.1714,0.11,ci,ci37576000,2016-05-27T00:31:20.739Z,"14km SE of Olancha, CA",earthquake,0.2,0.85,0.118,13,reviewed,ci,ci
2016-05-26T23:16:57.000Z,64.9879,-147.341,1.1,1.2,ml,,,,0.64,ak,ak13607359,2016-05-26T23:40:20.507Z,"22km NNE of Badger, Alaska",earthquake,0.4,5.4,,,automatic,ak,ak
2016-05-26T23:06:44.000Z,52.6188,-166.8723,13.7,2.4,ml,,,,0.31,ak,ak13607358,2016-05-26T23:27:07.641Z,"139km ESE of Nikolski, Alaska",earthquake,1.4,1.5,,,reviewed,ak,ak
2016-05-26T22:38:30.560Z,33.0575,-114.97,-0.13,1.63,ml,10,126,0.08532,0.22,ci,ci37575984,2016-05-27T00:40:16.749Z,"46km NNW of Los Algodones, B.C., MX",quarry blast,0.69,31.61,0.052,12,reviewed,ci,ci
2016-05-26T22:18:31.000Z,51.5762,-176.4165,38.5,2.2,ml,,,,0.25,ak,ak13607281,2016-05-26T22:45:40.709Z,"37km SSE of Adak, Alaska",earthquake,1.3,0.8,,,reviewed,ak,ak
2016-05-26T22:16:43.820Z,33.2783333,-115.6416667,2.72,1.74,ml,33,67,0.0526,0.2,ci,ci37575952,2016-05-27T00:36:41.148Z,"12km SE of Bombay Beach, CA",earthquake,0.23,0.43,0.166,50,reviewed,ci,ci
2016-05-26T21:57:03.030Z,38.840168,-122.8290024,1.92,0.57,md,6,137,0.005304,0.01,nc,nc72642301,2016-05-26T23:34:01.827Z,"9km WNW of Cobb, California",earthquake,0.46,1.47,,1,automatic,nc,nc
2016-05-26T21:54:08.000Z,51.4976,-177.9617,43.5,2.9,ml,,,,0.81,us,us20005yb7,2016-05-26T22:57:57.040Z,"44km SSE of Tanaga Volcano, Alaska",earthquake,16,9.7,,,reviewed,ak,ak
2016-05-26T21:52:01.790Z,-23.6089,-179.9084,538.35,4.5,mb,,49,5.886,0.88,us,us20005yb1,2016-05-26T22:48:56.477Z,"South of the Fiji Islands",earthquake,9,4.7,0.069,61,reviewed,us,us
