time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-04-15T18:43:19.960Z,38.7524986,-122.7211685,0.87,1.39,md,12,140,0.02096,0.06,nc,nc72622650,2016-04-15T18:54:05.034Z,"4km SE of The Geysers, California",earthquake,0.35,0.56,0.07,7,automatic,nc,nc
2016-04-15T18:40:50.820Z,39.6856651,-120.6346664,6.41,1.93,md,7,125,0.09019,0.04,nc,nc72622645,2016-04-15T18:48:04.016Z,"19km SW of Portola, California",earthquake,0.35,1.3,0.13,8,automatic,nc,nc
2016-04-15T18:06:42.000Z,61.4223,-151.0186,58.8,2.6,ml,,,,0.49,ak,ak13448001,2016-04-15T18:35:44.146Z,"57km W of Big Lake, Alaska",earthquake,0.3,0.8,,,automatic,ak,ak
2016-04-15T18:06:22.000Z,61.8217,-150.169,50.2,2.3,ml,,,,0.77,ak,ak13448000,2016-04-15T18:34:49.964Z,"10km NW of Willow, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-04-15T18:03:12.640Z,32.9747,131.0127,8.35,5.3,mb,,61,0.188,1.09,us,us20005imz,2016-04-15T18:48:44.621Z,"18km NE of Ozu, Japan",earthquake,4.7,3.7,0.038,231,reviewed,us,us
2016-04-15T18:01:04.810Z,39.759,141.8324,58.66,4.5,mb,,177,1.356,1.38,us,us20005imy,2016-04-15T18:30:20.887Z,"17km NW of Miyako, Japan",earthquake,4.7,11.9,0.171,10,reviewed,us,us
2016-04-15T17:43:10.000Z,60.9252,-150.845,32.1,1.8,ml,,,,0.46,ak,ak13447982,2016-04-15T18:12:45.258Z,"35km NE of Nikiski, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-04-15T17:35:08.380Z,36.3611679,-120.3554993,12.8,2.26,md,14,223,0.02794,0.1,nc,nc72622635,2016-04-15T17:53:06.046Z,"24km N of Coalinga, California",earthquake,1.19,0.65,0.06,6,automatic,nc,nc
2016-04-15T17:29:12.000Z,60.8106,-151.0789,61.8,1.4,ml,,,,0.31,ak,ak13447967,2016-04-15T18:12:43.896Z,"17km NE of Nikiski, Alaska",earthquake,0.5,1,,,reviewed,ak,ak
2016-04-15T17:24:23.000Z,63.5338,-147.3111,0,2.9,ml,,,,0.92,ak,ak13447959,2016-04-15T17:53:47.076Z,"83km ENE of Cantwell, Alaska",earthquake,0.6,0.5,,,automatic,ak,ak
2016-04-15T17:24:10.000Z,63.4751,-147.5324,0,2.6,ml,,,,0.66,ak,ak13447956,2016-04-15T17:54:00.077Z,"71km E of Cantwell, Alaska",earthquake,0.2,0.2,,,automatic,ak,ak
2016-04-15T17:22:18.720Z,38.8363342,-122.7953339,1.77,0.3,md,9,116,0.004414,0.01,nc,nc72622625,2016-04-15T17:38:03.833Z,"6km WNW of Cobb, California",earthquake,0.47,1.26,,1,automatic,nc,nc
2016-04-15T17:13:50.410Z,46.3253333,-119.6935,-0.5,1.43,ml,8,174,0.0983,0.19,uw,uw61142386,2016-04-15T17:25:16.080Z,"14km NNE of Prosser, Washington",explosion,0.66,31.61,0.09,5,reviewed,uw,uw
2016-04-15T17:07:06.000Z,61.6581,-147.734,18.3,3.4,ml,,,,0.75,ak,ak13447401,2016-04-15T17:33:21.209Z,"60km ESE of Sutton-Alpine, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-04-15T17:04:12.210Z,32.7581,130.8072,10,4.7,mb,,91,0.37,1.01,us,us20005il9,2016-04-15T18:51:04.206Z,"7km ESE of Kumamoto-shi, Japan",earthquake,4.4,1.9,0.148,14,reviewed,us,us
2016-04-15T16:59:20.610Z,45.0365,-111.872,8.9,2.53,ml,31,68,0.23,0.19,mb,mb80135349,2016-04-15T17:20:59.988Z,"29km SSE of Virginia City, Montana",earthquake,0.29,1.14,0.23,16,reviewed,mb,mb
2016-04-15T16:45:56.630Z,32.8805,130.8463,10,5.7,mb,,61,2.675,1.03,us,us20005ija,2016-04-15T18:54:32.015Z,"2km NW of Ozu, Japan",earthquake,8.1,1.8,0.04,229,reviewed,us,us
2016-04-15T16:44:26.120Z,38.8253326,-122.8451691,2,0.19,md,7,142,0.008223,0.01,nc,nc72622610,2016-04-15T16:55:04.700Z,"9km NW of The Geysers, California",earthquake,0.63,1.46,0.11,2,automatic,nc,nc
2016-04-15T16:44:06.760Z,32.689,130.688,10,5.8,mb,,51,0.462,0.93,us,us20005ij8,2016-04-15T18:50:23.073Z,"2km ENE of Uto, Japan",earthquake,4.9,1.8,0.075,65,reviewed,us,us
2016-04-15T16:35:15.960Z,45.034,-111.8781667,2.91,2.65,ml,40,50,0.23,0.21,mb,mb80135309,2016-04-15T17:07:23.205Z,"29km S of Virginia City, Montana",earthquake,0.3,1.41,0.224,18,reviewed,mb,mb
